"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","KEY","RT","Match","score"
"1401","CVOE_D",4,1,2,19,"E 75","","",FALSE,"OE","q","q",788,TRUE,1
"1402","CVOE_D",4,1,2,20,"I 67","","",FALSE,"OE","q","q",754,TRUE,1
"1403","CVOE_D",4,1,2,21,"S 13","","",TRUE,"OE","q","q",778,TRUE,1
"1404","CVOE_D",4,1,2,22,"P 78","","",FALSE,"OE","p","p",750,TRUE,1
"1405","CVOE_D",4,1,2,23,"I 15","","",FALSE,"OE","q","q",1267,TRUE,1
"1406","CVOE_D",4,1,2,24,"D 27","","",TRUE,"OE","q","q",841,TRUE,1
"1407","CVOE_D",4,1,2,25,"O 94","","",TRUE,"OE","p","p",754,TRUE,1
"1408","CVOE_D",4,1,2,26,"A 65","","",FALSE,"OE","q","q",738,TRUE,1
"1409","CVOE_D",4,1,2,27,"I 42","","",TRUE,"OE","p","p",694,TRUE,1
"1410","CVOE_D",4,1,2,28,"E 25","","",FALSE,"OE","q","q",721,TRUE,1
"1411","CVOE_D",4,1,2,29,"H 49","","",TRUE,"OE","q","q",761,TRUE,1
"1412","CVOE_D",4,1,2,30,"S 18","","",FALSE,"OE","p","p",682,TRUE,1
"1413","CVOE_D",4,1,2,31,"H 51","","",TRUE,"OE","q","q",738,TRUE,1
"1414","CVOE_D",4,1,2,32,"U 14","","",TRUE,"OE","p","p",893,TRUE,1
"1415","CVOE_D",4,1,2,33,"E 02","","",TRUE,"OE","p","p",777,TRUE,1
"1416","CVOE_D",4,1,2,34,"J 26","","",FALSE,"OE","p","p",684,TRUE,1
"1417","CVOE_D",4,1,2,35,"D 24","","",FALSE,"OE","p","p",724,TRUE,1
"1418","CVOE_D",4,1,2,36,"O 50","","",TRUE,"OE","p","p",1117,TRUE,1
"1419","CVOE_D",4,1,2,37,"U 16","","",TRUE,"OE","p","p",741,TRUE,1
"1420","CVOE_D",4,1,2,38,"O 15","","",FALSE,"OE","q","q",707,TRUE,1
"1421","CVOE_D",4,1,2,39,"D 32","","",FALSE,"OE","p","p",745,TRUE,1
"1422","CVOE_D",4,1,2,40,"S 67","","",TRUE,"OE","q","q",623,TRUE,1
"1423","CVOE_D",4,1,2,41,"J 74","","",FALSE,"OE","p","p",708,TRUE,1
"1424","CVOE_D",4,1,2,42,"D 92","","",FALSE,"OE","p","p",682,TRUE,1
"1425","CVOE_D",4,1,2,43,"A 65","","",FALSE,"OE","q","q",667,TRUE,1
"1426","CVOE_D",4,1,2,44,"I 87","","",FALSE,"OE","q","q",672,TRUE,1
"1427","CVOE_D",4,1,2,45,"H 61","","",TRUE,"OE","q","q",614,TRUE,1
"1428","CVOE_D",4,1,2,46,"E 59","","",FALSE,"OE","q","q",753,TRUE,1
"1429","CVOE_D",4,1,2,47,"I 33","","",FALSE,"OE","q","q",695,TRUE,1
"1430","CVOE_D",4,1,2,48,"O 90","","",TRUE,"OE","p","p",874,TRUE,1
"1431","CVOE_D",4,1,2,49,"U 51","","",FALSE,"OE","q","q",683,TRUE,1
"1432","CVOE_D",4,1,2,50,"A 10","","",TRUE,"OE","q","p",683,FALSE,0
"1433","CVOE_D",4,1,2,51,"E 50","","",TRUE,"OE","p","p",1084,TRUE,1
"1434","CVOE_D",4,1,2,52,"D 92","","",FALSE,"OE","p","p",716,TRUE,1
"1435","CVOE_D",4,1,2,53,"E 60","","",TRUE,"OE","p","p",1069,TRUE,1
"1436","CVOE_D",4,1,2,54,"A 95","","",FALSE,"OE","q","q",811,TRUE,1
"1437","CVOE_D",4,1,2,55,"E 64","","",TRUE,"OE","p","p",742,TRUE,1
"1438","CVOE_D",4,1,2,56,"P 20","","",FALSE,"OE","p","p",820,TRUE,1
"1439","CVOE_D",4,1,2,57,"S 06","","",FALSE,"OE","p","p",695,TRUE,1
"1440","CVOE_D",4,1,2,58,"P 64","","",FALSE,"OE","p","p",666,TRUE,1
"1441","CVOE_D",4,1,2,59,"U 70","","",TRUE,"OE","p","p",824,TRUE,1
"1442","CVOE_D",4,1,2,60,"S 16","","",FALSE,"OE","p","p",670,TRUE,1
"1443","CVOE_D",4,1,2,61,"E 35","","",FALSE,"OE","q","q",643,TRUE,1
"1444","CVOE_D",4,1,2,62,"I 93","","",FALSE,"OE","q","q",828,TRUE,1
"1445","CVOE_D",4,1,2,63,"D 63","","",TRUE,"OE","q","q",586,TRUE,1
"1446","CVOE_D",4,1,2,64,"U 89","","",FALSE,"OE","q","q",1103,TRUE,1
"1447","CVOE_D",4,1,2,65,"E 91","","",FALSE,"OE","q","q",829,TRUE,1
"1448","CVOE_D",4,1,2,66,"A 12","","",TRUE,"OE","p","p",715,TRUE,1
"1449","CVOE_D",4,1,2,67,"P 56","","",FALSE,"OE","p","p",596,TRUE,1
"1450","CVOE_D",4,1,2,68,"S 65","","",TRUE,"OE","q","q",828,TRUE,1
"1451","CVOE_D",4,1,2,69,"P 07","","",TRUE,"OE","q","q",714,TRUE,1
"1452","CVOE_D",4,1,2,70,"I 77","","",FALSE,"OE","q","q",531,TRUE,1
"1453","CVOE_D",4,1,2,71,"J 19","","",TRUE,"OE","q","q",1174,TRUE,1
"1454","CVOE_D",4,1,2,72,"O 59","","",FALSE,"OE","q","q",721,TRUE,1
"1455","CVOE_D",4,1,2,73,"J 15","","",TRUE,"OE","q","q",713,TRUE,1
"1456","CVOE_D",4,1,2,74,"I 89","","",FALSE,"OE","q","q",671,TRUE,1
"1457","CVOE_D",4,1,2,75,"O 97","","",FALSE,"OE","q","q",637,TRUE,1
"1458","CVOE_D",4,1,2,76,"A 92","","",TRUE,"OE","p","p",741,TRUE,1
"1459","CVOE_D",4,1,2,77,"J 90","","",FALSE,"OE","p","p",659,TRUE,1
"1460","CVOE_D",4,1,2,78,"H 65","","",TRUE,"OE","q","q",646,TRUE,1
"1461","CVOE_D",4,1,2,79,"H 17","","",TRUE,"OE","q","q",631,TRUE,1
"1462","CVOE_D",4,1,2,80,"S 26","","",FALSE,"OE","p","p",637,TRUE,1
"1463","CVOE_D",4,1,2,81,"D 56","","",FALSE,"OE","p","p",533,TRUE,1
"1464","CVOE_D",4,1,2,82,"I 91","","",FALSE,"OE","q","q",720,TRUE,1
"1465","CVOE_D",4,1,2,83,"J 11","","",TRUE,"OE","q","q",617,TRUE,1
"1466","CVOE_D",4,1,2,84,"O 28","","",TRUE,"OE","p","p",716,TRUE,1
"1467","CVOE_D",4,1,2,85,"H 29","","",TRUE,"OE","q","q",676,TRUE,1
"1468","CVOE_D",4,1,2,86,"J 25","","",TRUE,"OE","q","q",661,TRUE,1
"1469","CVOE_D",4,1,2,87,"A 73","","",FALSE,"OE","q","q",642,TRUE,1
"1470","CVOE_D",4,1,2,88,"J 63","","",TRUE,"OE","q","q",547,TRUE,1
"1471","CVOE_D",4,1,2,89,"U 84","","",TRUE,"OE","p","p",641,TRUE,1
"1472","CVOE_D",4,1,2,90,"A 58","","",TRUE,"OE","p","p",705,TRUE,1
"1473","CVOE_D",4,1,2,91,"S 43","","",TRUE,"OE","q","q",559,TRUE,1
"1474","CVOE_D",4,1,2,92,"H 54","","",FALSE,"OE","p","p",567,TRUE,1
"1475","CVOE_D",4,1,2,93,"D 4","","",FALSE,"OE","p","p",666,TRUE,1
"1476","CVOE_D",4,1,2,94,"J 75","","",TRUE,"OE","q","q",736,TRUE,1
"1477","CVOE_D",4,1,2,95,"D 19","","",TRUE,"OE","q","q",691,TRUE,1
"1478","CVOE_D",4,1,2,96,"J 38","","",FALSE,"OE","p","p",702,TRUE,1
"1479","CVOE_D",4,1,2,97,"I 56","","",TRUE,"OE","p","p",596,TRUE,1
"1480","CVOE_D",4,1,2,98,"P 87","","",TRUE,"OE","q","q",653,TRUE,1
"1481","CVOE_D",4,1,2,99,"O 80","","",TRUE,"OE","p","p",720,TRUE,1
"1482","CVOE_D",4,1,2,100,"U 60","","",TRUE,"OE","p","p",584,TRUE,1
"1483","CVOE_D",4,1,2,101,"P 48","","",FALSE,"OE","p","p",742,TRUE,1
"1484","CVOE_D",4,1,2,102,"H 64","","",FALSE,"OE","p","p",908,TRUE,1
"1485","CVOE_D",4,1,2,103,"A 13","","",FALSE,"OE","q","q",666,TRUE,1
"1486","CVOE_D",4,1,2,104,"H 68","","",FALSE,"OE","p","p",679,TRUE,1
"1487","CVOE_D",4,1,2,105,"E 16","","",TRUE,"OE","p","p",680,TRUE,1
"1488","CVOE_D",4,1,2,106,"S 71","","",TRUE,"OE","q","q",616,TRUE,1
"1489","CVOE_D",4,1,3,11,"U 38","Number","N",TRUE,"OE","p","p",3422,TRUE,1
"1490","CVOE_D",4,1,3,12,"P 73","Number","N",TRUE,"OE","q","q",1156,TRUE,1
"1491","CVOE_D",4,1,3,13,"U 95","Letter","Y",FALSE,"CV","p","p",1749,TRUE,1
"1492","CVOE_D",4,1,3,14,"J 61","Number","Y",TRUE,"OE","q","q",1595,TRUE,1
"1493","CVOE_D",4,1,3,15,"D 51","Number","N",TRUE,"OE","q","q",1308,TRUE,1
"1494","CVOE_D",4,1,3,16,"S 28","Number","N",FALSE,"OE","p","p",1242,TRUE,1
"1495","CVOE_D",4,1,3,17,"A 56","Letter","Y",TRUE,"CV","p","p",1427,TRUE,1
"1496","CVOE_D",4,1,3,18,"H 78","Letter","N",FALSE,"CV","q","q",1105,TRUE,1
"1497","CVOE_D",4,1,3,19,"P 92","Letter","N",FALSE,"CV","q","q",1031,TRUE,1
"1498","CVOE_D",4,1,3,20,"E 05","Number","Y",FALSE,"OE","q","q",1517,TRUE,1
"1499","CVOE_D",4,1,3,21,"P 57","Letter","Y",TRUE,"CV","q","q",1061,TRUE,1
"1500","CVOE_D",4,1,3,22,"D 88","Number","Y",FALSE,"OE","p","p",1163,TRUE,1
"1501","CVOE_D",4,1,3,23,"O 89","Letter","Y",FALSE,"CV","p","p",1404,TRUE,1
"1502","CVOE_D",4,1,3,24,"U 43","Number","Y",FALSE,"OE","q","q",1709,TRUE,1
"1503","CVOE_D",4,1,3,25,"H 10","Number","N",FALSE,"OE","p","p",1283,TRUE,1
"1504","CVOE_D",4,1,3,26,"S 07","Letter","Y",TRUE,"CV","q","q",1284,TRUE,1
"1505","CVOE_D",4,1,3,27,"J 10","Letter","N",FALSE,"CV","q","q",1164,TRUE,1
"1506","CVOE_D",4,1,3,28,"H 54","Number","Y",FALSE,"OE","p","p",1157,TRUE,1
"1507","CVOE_D",4,1,3,29,"E 99","Number","N",FALSE,"OE","q","q",2222,TRUE,1
"1508","CVOE_D",4,1,3,30,"J 36","Letter","Y",FALSE,"CV","q","q",1644,TRUE,1
"1509","CVOE_D",4,1,3,31,"I 94","Letter","N",TRUE,"CV","p","p",1213,TRUE,1
"1510","CVOE_D",4,1,3,32,"A 82","Letter","N",TRUE,"CV","p","p",1192,TRUE,1
"1511","CVOE_D",4,1,3,33,"H 79","Number","Y",TRUE,"OE","q","q",1526,TRUE,1
"1512","CVOE_D",4,1,3,34,"J 60","Number","N",FALSE,"OE","p","p",16610,TRUE,1
"1513","CVOE_D",4,1,3,35,"S 28","Letter","Y",FALSE,"CV","q","q",1235,TRUE,1
"1514","CVOE_D",4,1,3,36,"P 11","Number","Y",TRUE,"OE","q","q",1467,TRUE,1
"1515","CVOE_D",4,1,3,37,"D 39","Number","N",TRUE,"OE","q","q",1353,TRUE,1
"1516","CVOE_D",4,1,3,38,"E 90","Number","N",TRUE,"OE","p","p",1138,TRUE,1
"1517","CVOE_D",4,1,3,39,"I 38","Number","N",TRUE,"OE","p","p",1077,TRUE,1
"1518","CVOE_D",4,1,3,40,"S 35","Letter","Y",TRUE,"CV","q","q",1158,TRUE,1
"1519","CVOE_D",4,1,3,41,"D 41","Number","Y",TRUE,"OE","q","q",1343,TRUE,1
"1520","CVOE_D",4,1,3,42,"E 06","Number","N",TRUE,"OE","p","p",1205,TRUE,1
"1521","CVOE_D",4,1,3,43,"A 27","Number","N",FALSE,"OE","q","q",1197,TRUE,1
"1522","CVOE_D",4,1,3,44,"U 95","Letter","Y",FALSE,"CV","p","p",2102,TRUE,1
"1523","CVOE_D",4,1,3,45,"A 53","Letter","N",FALSE,"CV","p","p",988,TRUE,1
"1524","CVOE_D",4,1,3,46,"E 43","Letter","N",FALSE,"CV","p","p",1290,TRUE,1
"1525","CVOE_D",4,1,3,47,"P 05","Number","Y",TRUE,"OE","q","q",1526,TRUE,1
"1526","CVOE_D",4,1,3,48,"O 19","Letter","Y",FALSE,"CV","p","p",3318,TRUE,1
"1527","CVOE_D",4,1,3,49,"I 96","Number","Y",TRUE,"OE","p","p",1776,TRUE,1
"1528","CVOE_D",4,1,3,50,"A 88","Number","N",TRUE,"OE","p","p",1067,TRUE,1
"1529","CVOE_D",4,1,3,51,"I 67","Number","N",FALSE,"OE","q","q",1169,TRUE,1
"1530","CVOE_D",4,1,3,52,"D 40","Number","N",FALSE,"OE","p","p",1397,TRUE,1
"1531","CVOE_D",4,1,3,53,"P 79","Letter","Y",TRUE,"CV","q","q",981,TRUE,1
"1532","CVOE_D",4,1,3,54,"U 24","Number","Y",TRUE,"OE","p","p",1051,TRUE,1
"1533","CVOE_D",4,1,3,55,"P 74","Number","N",FALSE,"OE","p","p",1079,TRUE,1
"1534","CVOE_D",4,1,3,56,"E 70","Number","N",TRUE,"OE","p","p",1103,TRUE,1
"1535","CVOE_D",4,1,3,57,"S 27","Number","N",TRUE,"OE","q","q",1301,TRUE,1
"1536","CVOE_D",4,1,3,58,"E 54","Letter","Y",TRUE,"CV","p","p",1587,TRUE,1
"1537","CVOE_D",4,1,3,59,"A 53","Letter","N",FALSE,"CV","p","p",1041,TRUE,1
"1538","CVOE_D",4,1,3,60,"P 34","Letter","N",FALSE,"CV","q","q",1258,TRUE,1
"1539","CVOE_D",4,1,3,61,"D 74","Number","Y",FALSE,"OE","p","p",1541,TRUE,1
"1540","CVOE_D",4,1,3,62,"A 03","Letter","Y",FALSE,"CV","p","p",1339,TRUE,1
"1541","CVOE_D",4,1,3,63,"E 24","Number","Y",TRUE,"OE","p","p",1199,TRUE,1
"1542","CVOE_D",4,1,3,64,"I 58","Letter","Y",TRUE,"CV","p","p",1495,TRUE,1
"1543","CVOE_D",4,1,3,65,"D 77","Number","Y",TRUE,"OE","q","q",955,TRUE,1
"1544","CVOE_D",4,1,3,66,"S 75","Number","N",TRUE,"OE","q","q",1315,TRUE,1
"1545","CVOE_D",4,1,3,67,"I 20","Letter","Y",TRUE,"CV","p","p",1516,TRUE,1
"1546","CVOE_D",4,1,3,68,"J 52","Letter","N",FALSE,"CV","q","q",957,TRUE,1
"1547","CVOE_D",4,1,3,69,"A 38","Number","Y",TRUE,"OE","p","p",2509,TRUE,1
"1548","CVOE_D",4,1,3,70,"I 60","Letter","Y",TRUE,"CV","p","p",1276,TRUE,1
"1549","CVOE_D",4,1,3,71,"S 51","Number","Y",TRUE,"OE","q","q",1365,TRUE,1
"1550","CVOE_D",4,1,3,72,"D 63","Letter","Y",TRUE,"CV","q","q",1325,TRUE,1
"1551","CVOE_D",4,1,3,73,"U 27","Letter","N",FALSE,"CV","p","p",1526,TRUE,1
"1552","CVOE_D",4,1,3,74,"J 77","Letter","N",TRUE,"CV","q","q",1071,TRUE,1
"1553","CVOE_D",4,1,3,75,"O 15","Number","Y",FALSE,"OE","q","q",1733,TRUE,1
"1554","CVOE_D",4,1,3,76,"J 20","Letter","Y",FALSE,"CV","q","q",1432,TRUE,1
"1555","CVOE_D",4,1,3,77,"U 97","Number","Y",FALSE,"OE","q","q",2046,TRUE,1
"1556","CVOE_D",4,1,3,78,"H 03","Number","N",TRUE,"OE","q","q",1090,TRUE,1
"1557","CVOE_D",4,1,3,79,"O 04","Letter","Y",TRUE,"CV","p","p",2525,TRUE,1
"1558","CVOE_D",4,1,3,80,"E 10","Letter","N",TRUE,"CV","p","p",1214,TRUE,1
"1559","CVOE_D",4,1,3,81,"I 52","Letter","N",TRUE,"CV","p","p",1194,TRUE,1
"1560","CVOE_D",4,1,3,82,"H 81","Number","Y",TRUE,"OE","q","q",1258,TRUE,1
"1561","CVOE_D",4,1,3,83,"I 41","Number","N",FALSE,"OE","q","q",1022,TRUE,1
"1562","CVOE_D",4,1,3,84,"U 19","Letter","Y",FALSE,"CV","q","p",1316,FALSE,0
"1563","CVOE_D",4,1,3,85,"O 17","Number","Y",FALSE,"OE","q","q",2548,TRUE,1
"1564","CVOE_D",4,1,3,86,"A 10","Number","N",TRUE,"OE","p","p",2379,TRUE,1
"1565","CVOE_D",4,1,3,87,"P 93","Letter","Y",TRUE,"CV","q","q",1391,TRUE,1
"1566","CVOE_D",4,1,3,88,"E 59","Letter","N",FALSE,"CV","p","p",1517,TRUE,1
"1567","CVOE_D",4,1,3,89,"O 53","Letter","N",FALSE,"CV","p","p",1285,TRUE,1
"1568","CVOE_D",4,1,3,90,"A 96","Letter","N",TRUE,"CV","p","p",1382,TRUE,1
"1569","CVOE_D",4,1,3,91,"H 36","Letter","Y",FALSE,"CV","q","q",1692,TRUE,1
"1570","CVOE_D",4,1,3,92,"A 63","Letter","N",FALSE,"CV","p","p",1296,TRUE,1
"1571","CVOE_D",4,1,3,93,"I 38","Letter","N",TRUE,"CV","p","p",1323,TRUE,1
"1572","CVOE_D",4,1,3,94,"O 51","Number","Y",FALSE,"OE","q","q",2276,TRUE,1
"1573","CVOE_D",4,1,3,95,"J 26","Number","N",FALSE,"OE","p","p",1341,TRUE,1
"1574","CVOE_D",4,1,3,96,"S 34","Letter","Y",FALSE,"CV","q","q",1283,TRUE,1
"1575","CVOE_D",4,1,3,97,"U 85","Number","Y",FALSE,"OE","p","q",1332,FALSE,0
"1576","CVOE_D",4,1,3,98,"J 77","Number","N",TRUE,"OE","q","q",2279,TRUE,1
"1577","CVOE_D",4,1,3,99,"I 73","Letter","Y",FALSE,"CV","p","p",1904,TRUE,1
"1578","CVOE_D",4,1,3,100,"H 46","Number","Y",FALSE,"OE","p","p",1750,TRUE,1
"1579","CVOE_D",4,1,3,101,"D 04","Number","N",FALSE,"OE","p","p",1732,TRUE,1
"1580","CVOE_D",4,1,3,102,"P 72","Letter","Y",FALSE,"CV","q","q",1744,TRUE,1
"1581","CVOE_D",4,1,3,103,"D 99","Number","Y",TRUE,"OE","q","q",1982,TRUE,1
"1582","CVOE_D",4,1,3,104,"U 25","Letter","Y",FALSE,"CV","p","p",2069,TRUE,1
"1583","CVOE_D",4,1,3,105,"O 32","Letter","N",TRUE,"CV","p","p",1803,TRUE,1
"1584","CVOE_D",4,1,3,106,"E 80","Letter","N",TRUE,"CV","p","p",1388,TRUE,1
"1585","CVOE_D",4,1,3,107,"O 84","Number","Y",TRUE,"OE","p","p",2242,TRUE,1
"1586","CVOE_D",4,1,3,108,"A 78","Number","N",TRUE,"OE","p","p",1403,TRUE,1
"1587","CVOE_D",4,1,3,109,"S 05","Number","N",TRUE,"OE","q","q",1580,TRUE,1
"1588","CVOE_D",4,1,3,110,"U 35","Letter","Y",FALSE,"CV","p","p",1466,TRUE,1
"1589","CVOE_D",4,1,3,111,"H 14","Letter","N",FALSE,"CV","q","q",1448,TRUE,1
"1590","CVOE_D",4,1,3,112,"U 15","Number","Y",FALSE,"OE","q","q",1579,TRUE,1
"1591","CVOE_D",4,1,3,113,"E 36","Letter","Y",TRUE,"CV","p","p",1791,TRUE,1
"1592","CVOE_D",4,1,3,114,"P 70","Letter","N",FALSE,"CV","q","q",1629,TRUE,1
"1593","CVOE_D",4,1,3,115,"O 44","Number","Y",TRUE,"OE","p","p",1787,TRUE,1
"1594","CVOE_D",4,1,3,116,"S 41","Letter","Y",TRUE,"CV","q","q",1409,TRUE,1
"1595","CVOE_D",4,1,3,117,"D 83","Letter","N",TRUE,"CV","q","q",2581,TRUE,1
"1596","CVOE_D",4,1,3,118,"J 39","Letter","N",TRUE,"CV","q","q",1195,TRUE,1
"1597","CVOE_D",4,1,3,119,"S 22","Number","Y",FALSE,"OE","p","p",1492,TRUE,1
"1598","CVOE_D",4,1,3,120,"D 89","Letter","Y",TRUE,"CV","q","q",3119,TRUE,1
"1599","CVOE_D",4,1,3,121,"P 87","Letter","N",TRUE,"CV","q","q",2929,TRUE,1
"1600","CVOE_D",4,1,3,122,"H 42","Letter","N",FALSE,"CV","q","q",1989,TRUE,1
"1601","CVOE_D",4,1,3,123,"S 49","Letter","N",TRUE,"CV","q","q",1275,TRUE,1
"1602","CVOE_D",4,1,3,124,"J 20","Number","Y",FALSE,"OE","p","p",1028,TRUE,1
"1603","CVOE_D",4,1,3,125,"O 19","Letter","Y",FALSE,"CV","p","p",1385,TRUE,1
"1604","CVOE_D",4,1,3,126,"H 50","Letter","N",FALSE,"CV","q","q",2768,TRUE,1
"1605","CVOE_D",4,1,3,127,"I 68","Number","Y",TRUE,"OE","p","p",1259,TRUE,1
"1606","CVOE_D",4,1,3,128,"J 72","Number","N",FALSE,"OE","p","p",1383,TRUE,1
"1607","CVOE_D",4,1,3,129,"O 21","Number","N",FALSE,"OE","q","q",2685,TRUE,1
"1608","CVOE_D",4,1,3,130,"H 22","Number","N",FALSE,"OE","p","p",1310,TRUE,1
"1609","CVOE_D",4,1,4,1,"A 44","Letter","N",TRUE,"CV","p","p",3962,TRUE,1
"1610","CVOE_D",4,1,4,2,"D 94","Letter","N",FALSE,"CV","q","q",1747,TRUE,1
"1611","CVOE_D",4,1,4,3,"E 75","Number","Y",FALSE,"OE","q","p",2066,FALSE,0
"1612","CVOE_D",4,1,4,4,"H 81","Number","N",TRUE,"OE","q","p",1256,FALSE,0
"1613","CVOE_D",4,1,4,5,"I 64","Letter","Y",TRUE,"CV","p","p",1315,TRUE,1
"1614","CVOE_D",4,1,4,6,"J 54","Letter","N",FALSE,"CV","q","q",1548,TRUE,1
"1615","CVOE_D",4,1,4,7,"O 23","Number","Y",FALSE,"OE","q","q",1610,TRUE,1
"1616","CVOE_D",4,1,4,8,"P 05","Number","N",TRUE,"OE","q","q",1213,TRUE,1
"1617","CVOE_D",4,1,4,9,"S 34","Letter","Y",FALSE,"CV","q","q",1641,TRUE,1
"1618","CVOE_D",4,1,4,10,"U 88","Letter","N",TRUE,"CV","p","p",2882,TRUE,1
"1619","CVOE_D",4,1,4,11,"A 70","Number","Y",TRUE,"OE","p","p",2491,TRUE,1
"1620","CVOE_D",4,1,4,12,"D 12","Number","N",FALSE,"OE","p","p",1903,TRUE,1
"1621","CVOE_D",4,1,4,13,"E 79","Letter","Y",FALSE,"CV","p","p",1733,TRUE,1
"1622","CVOE_D",4,1,4,14,"H 72","Letter","N",FALSE,"CV","q","q",1056,TRUE,1
"1623","CVOE_D",4,1,4,15,"I 41","Number","Y",FALSE,"OE","q","q",2404,TRUE,1
"1624","CVOE_D",4,1,4,16,"J 63","Number","N",TRUE,"OE","q","q",1437,TRUE,1
"1625","CVOE_D",4,1,4,17,"O 03","Letter","Y",FALSE,"CV","p","p",2646,TRUE,1
"1626","CVOE_D",4,1,4,18,"P 75","Letter","N",TRUE,"CV","q","q",1655,TRUE,1
"1627","CVOE_D",4,1,4,19,"S 61","Number","Y",TRUE,"OE","q","q",1370,TRUE,1
"1628","CVOE_D",4,1,4,20,"U 28","Number","N",TRUE,"OE","p","p",1398,TRUE,1
"1629","CVOE_D",4,1,4,21,"A 21","Letter","Y",FALSE,"CV","p","p",1598,TRUE,1
"1630","CVOE_D",4,1,4,22,"D 18","Letter","N",FALSE,"CV","q","q",1751,TRUE,1
"1631","CVOE_D",4,1,4,23,"E 35","Number","Y",FALSE,"OE","q","q",1653,TRUE,1
"1632","CVOE_D",4,1,4,24,"H 62","Number","N",FALSE,"OE","p","p",1449,TRUE,1
"1633","CVOE_D",4,1,4,25,"I 82","Letter","Y",TRUE,"CV","p","p",1828,TRUE,1
"1634","CVOE_D",4,1,4,26,"J 78","Letter","N",FALSE,"CV","q","q",2899,TRUE,1
"1635","CVOE_D",4,1,4,27,"O 12","Number","Y",TRUE,"OE","p","p",2927,TRUE,1
"1636","CVOE_D",4,1,4,28,"P 13","Number","N",TRUE,"OE","q","q",1123,TRUE,1
"1637","CVOE_D",4,1,4,29,"S 07","Letter","Y",TRUE,"CV","q","q",1435,TRUE,1
"1638","CVOE_D",4,1,4,30,"U 36","Letter","N",TRUE,"CV","p","p",1212,TRUE,1
"1639","CVOE_D",4,1,4,31,"A 96","Number","Y",TRUE,"OE","p","p",1639,TRUE,1
"1640","CVOE_D",4,1,4,32,"D 04","Number","N",FALSE,"OE","p","p",1280,TRUE,1
"1641","CVOE_D",4,1,4,33,"E 60","Letter","Y",TRUE,"CV","p","p",2673,TRUE,1
"1642","CVOE_D",4,1,4,34,"H 83","Letter","N",TRUE,"CV","q","q",2370,TRUE,1
"1643","CVOE_D",4,1,4,35,"I 64","Number","Y",TRUE,"OE","p","p",1494,TRUE,1
"1644","CVOE_D",4,1,4,36,"J 76","Number","N",FALSE,"OE","p","p",1385,TRUE,1
"1645","CVOE_D",4,1,4,37,"O 78","Letter","Y",TRUE,"CV","p","p",1447,TRUE,1
"1646","CVOE_D",4,1,4,38,"P 09","Letter","N",TRUE,"CV","q","q",1283,TRUE,1
"1647","CVOE_D",4,1,4,39,"S 72","Number","Y",FALSE,"OE","p","p",1755,TRUE,1
"1648","CVOE_D",4,1,4,40,"U 47","Number","N",FALSE,"OE","q","q",2388,TRUE,1
"1649","CVOE_D",4,1,4,41,"A 31","Letter","Y",FALSE,"CV","p","p",1147,TRUE,1
"1650","CVOE_D",4,1,4,42,"D 96","Letter","N",FALSE,"CV","q","q",1449,TRUE,1
"1651","CVOE_D",4,1,4,43,"E 40","Number","Y",TRUE,"OE","p","p",1596,TRUE,1
"1652","CVOE_D",4,1,4,44,"H 79","Number","N",TRUE,"OE","q","q",2629,TRUE,1
"1653","CVOE_D",4,1,4,45,"I 15","Letter","Y",FALSE,"CV","p","p",1171,TRUE,1
"1654","CVOE_D",4,1,4,46,"J 07","Letter","N",TRUE,"CV","q","q",2231,TRUE,1
"1655","CVOE_D",4,1,4,47,"O 61","Number","Y",FALSE,"OE","q","q",1421,TRUE,1
"1656","CVOE_D",4,1,4,48,"P 58","Number","N",FALSE,"OE","p","p",1163,TRUE,1
"1657","CVOE_D",4,1,4,49,"S 37","Letter","Y",TRUE,"CV","q","q",1244,TRUE,1
"1658","CVOE_D",4,1,4,50,"U 61","Letter","N",FALSE,"CV","p","p",1652,TRUE,1
"1659","CVOE_D",4,1,4,51,"A 17","Number","Y",FALSE,"OE","q","q",3352,TRUE,1
"1660","CVOE_D",4,1,4,52,"D 85","Number","N",TRUE,"OE","q","q",1807,TRUE,1
"1661","CVOE_D",4,1,4,53,"E 20","Letter","Y",TRUE,"CV","p","p",1418,TRUE,1
"1662","CVOE_D",4,1,4,54,"H 86","Letter","N",FALSE,"CV","q","q",1694,TRUE,1
"1663","CVOE_D",4,1,4,55,"I 21","Number","Y",FALSE,"OE","q","q",1497,TRUE,1
"1664","CVOE_D",4,1,4,56,"J 29","Number","N",TRUE,"OE","q","q",1541,TRUE,1
"1665","CVOE_D",4,1,4,57,"O 13","Letter","Y",FALSE,"CV","p","p",3115,TRUE,1
"1666","CVOE_D",4,1,4,58,"P 82","Letter","N",FALSE,"CV","q","q",1740,TRUE,1
"1667","CVOE_D",4,1,4,59,"S 72","Number","Y",FALSE,"OE","p","p",3082,TRUE,1
"1668","CVOE_D",4,1,4,60,"U 84","Number","N",TRUE,"OE","p","p",2180,TRUE,1
"1669","CVOE_D",4,1,4,61,"A 49","Letter","Y",FALSE,"CV","p","p",1074,TRUE,1
"1670","CVOE_D",4,1,4,62,"D 91","Letter","N",TRUE,"CV","q","q",1011,TRUE,1
"1671","CVOE_D",4,1,4,63,"E 99","Number","Y",FALSE,"OE","q","q",1558,TRUE,1
