Subject,Condition,ListNum,Block,Direction,Jol,Recall
60,D,1,2,F,50,1
60,D,2,2,F,50,1
60,D,3,2,F,50,1
60,D,4,2,F,10,1
60,D,5,2,F,60,0
60,D,6,2,F,30,0
60,D,7,2,F,20,1
60,D,8,2,F,50,0
60,D,9,2,F,50,0
60,D,10,2,F,80,0
60,D,11,2,F,10,0
60,D,12,2,F,90,1
60,D,13,2,F,80,1
60,D,14,2,F,80,0
60,D,15,2,F,0,0
60,D,16,2,F,50,0
60,D,17,2,F,40,0
60,D,18,2,F,50,0
60,D,19,2,F,70,0
60,D,20,2,F,100,0
60,D,21,2,B,70,0
60,D,22,2,B,50,0
60,D,23,2,B,50,0
60,D,24,2,B,100,0
60,D,25,2,B,3,0
60,D,26,2,B,40,1
60,D,27,2,B,50,0
60,D,28,2,B,40,1
60,D,29,2,B,50,1
60,D,30,2,B,10,1
60,D,31,2,B,50,1
60,D,32,2,B,50,0
60,D,33,2,B,0,0
60,D,34,2,B,80,0
60,D,35,2,B,60,0
60,D,36,2,B,10,0
60,D,37,2,B,60,0
60,D,38,2,B,0,0
60,D,39,2,B,50,0
60,D,40,2,B,0,0
60,D,41,2,S,100,0
60,D,42,2,S,90,0
60,D,43,2,S,10,0
60,D,44,2,S,70,0
60,D,45,2,S,50,0
60,D,46,2,S,50,0
60,D,47,2,S,70,0
60,D,48,2,S,80,0
60,D,49,2,S,75,0
60,D,50,2,S,80,0
60,D,51,2,S,50,0
60,D,52,2,S,10,0
60,D,53,2,S,90,0
60,D,54,2,S,50,0
60,D,55,2,S,100,0
60,D,56,2,S,50,0
60,D,57,2,S,40,0
60,D,58,2,S,100,0
60,D,59,2,S,50,0
60,D,60,2,S,100,0
60,D,61,2,U,10,0
60,D,62,2,U,0,0
60,D,63,2,U,0,0
60,D,64,2,U,5,0
60,D,65,2,U,0,0
60,D,66,2,U,0,1
60,D,67,2,U,0,1
60,D,68,2,U,0,0
60,D,69,2,U,0,0
60,D,70,2,U,0,0
60,D,71,2,U,0,0
60,D,72,2,U,0,0
60,D,73,2,U,0,0
60,D,74,2,U,5,0
60,D,75,2,U,0,0
60,D,76,2,U,0,0
60,D,77,2,U,0,0
60,D,78,2,U,0,0
60,D,79,2,U,50,0
60,D,80,2,U,0,0
64,D,1,2,F,100,0
64,D,2,2,F,100,0
64,D,3,2,F,50,0
64,D,4,2,F,1,0
64,D,5,2,F,90,0
64,D,6,2,F,25,0
64,D,7,2,F,10,0
64,D,8,2,F,100,0
64,D,9,2,F,100,0
64,D,10,2,F,90,0
64,D,11,2,F,90,0
64,D,12,2,F,100,0
64,D,13,2,F,100,0
64,D,14,2,F,50,0
64,D,15,2,F,1,0
64,D,16,2,F,100,0
64,D,17,2,F,100,0
64,D,18,2,F,100,0
64,D,19,2,F,50,0
64,D,20,2,F,50,0
64,D,21,2,B,70,0
64,D,23,2,B,60,0
64,D,24,2,B,3,0
64,D,25,2,B,12,0
64,D,26,2,B,35,0
64,D,27,2,B,30,0
64,D,28,2,B,90,0
64,D,29,2,B,100,0
64,D,30,2,B,9,0
64,D,31,2,B,100,0
64,D,34,2,B,100,0
64,D,35,2,B,100,0
64,D,36,2,B,5,0
64,D,37,2,B,100,1
64,D,38,2,B,100,0
64,D,39,2,B,5,0
64,D,41,2,S,50,0
64,D,42,2,S,30,1
64,D,43,2,S,10,0
64,D,44,2,S,100,0
64,D,45,2,S,40,0
64,D,46,2,S,90,0
64,D,47,2,S,95,0
64,D,48,2,S,50,0
64,D,49,2,S,80,0
64,D,50,2,S,100,0
64,D,51,2,S,95,0
64,D,52,2,S,50,0
64,D,53,2,S,9,0
64,D,54,2,S,100,0
64,D,55,2,S,100,0
64,D,56,2,S,50,0
64,D,57,2,S,35,0
64,D,58,2,S,30,0
64,D,59,2,S,100,0
64,D,60,2,S,30,0
64,D,61,2,U,0,0
64,D,62,2,U,0,0
64,D,63,2,U,0,0
64,D,65,2,U,0,1
64,D,66,2,U,0,0
64,D,67,2,U,0,0
64,D,68,2,U,0,0
64,D,69,2,U,23,0
64,D,70,2,U,0,0
64,D,71,2,U,13,1
64,D,72,2,U,0,0
64,D,73,2,U,0,0
64,D,74,2,U,4,0
64,D,75,2,U,4,0
64,D,76,2,U,12,0
64,D,78,2,U,0,0
64,D,79,2,U,1,0
64,D,80,2,U,20,1
68,D,1,2,F,90,0
68,D,2,2,F,6,1
68,D,3,2,F,95,0
68,D,4,2,F,90,0
68,D,5,2,F,12,1
68,D,6,2,F,89,1
68,D,7,2,F,90,0
68,D,8,2,F,90,0
68,D,9,2,F,55,0
68,D,10,2,F,56,0
68,D,11,2,F,90,0
68,D,12,2,F,90,0
68,D,13,2,F,89,0
68,D,14,2,F,90,0
68,D,15,2,F,89,0
68,D,16,2,F,100,1
68,D,17,2,F,89,0
68,D,18,2,F,90,0
68,D,19,2,F,0,0
68,D,20,2,F,89,0
68,D,21,2,B,78,0
68,D,22,2,B,89,0
68,D,23,2,B,78,0
68,D,24,2,B,90,0
68,D,25,2,B,90,0
68,D,26,2,B,55,0
68,D,27,2,B,76,0
68,D,28,2,B,3,0
68,D,29,2,B,100,0
68,D,30,2,B,12,0
68,D,31,2,B,67,0
68,D,32,2,B,90,0
68,D,33,2,B,90,0
68,D,34,2,B,90,0
68,D,35,2,B,85,0
68,D,36,2,B,89,0
68,D,37,2,B,90,0
68,D,38,2,B,90,0
68,D,39,2,B,90,0
68,D,40,2,B,34,0
68,D,41,2,S,55,0
68,D,42,2,S,89,0
68,D,43,2,S,90,0
68,D,44,2,S,89,0
68,D,45,2,S,90,0
68,D,46,2,S,0,0
68,D,47,2,S,55,0
68,D,48,2,S,100,0
68,D,49,2,S,90,0
68,D,50,2,S,87,0
68,D,51,2,S,90,0
68,D,52,2,S,78,0
68,D,53,2,S,90,0
68,D,54,2,S,90,1
68,D,55,2,S,90,0
68,D,56,2,S,87,1
68,D,57,2,S,90,1
68,D,58,2,S,90,1
68,D,59,2,S,3,1
68,D,60,2,S,90,1
68,D,61,2,U,90,0
68,D,62,2,U,0,0
68,D,63,2,U,67,0
68,D,64,2,U,32,0
68,D,65,2,U,34,0
68,D,66,2,U,56,0
68,D,67,2,U,90,0
68,D,68,2,U,89,1
68,D,69,2,U,2,0
68,D,70,2,U,89,0
68,D,71,2,U,89,0
68,D,72,2,U,90,1
68,D,73,2,U,3,1
68,D,74,2,U,12,1
68,D,75,2,U,0,1
68,D,76,2,U,45,0
68,D,77,2,U,76,1
68,D,78,2,U,45,1
68,D,79,2,U,54,1
68,D,80,2,U,12,0
