"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","Key","Match","score"
"1432","CVOE_B",6,1,2,50,"H 32","","",FALSE,"CV","q","q",TRUE,1
"1433","CVOE_B",6,1,2,51,"U 50","","",TRUE,"CV","p","p",TRUE,1
"1434","CVOE_B",6,1,2,52,"O 49","","",FALSE,"CV","p","p",TRUE,1
"1435","CVOE_B",6,1,2,53,"U 32","","",TRUE,"CV","p","p",TRUE,1
"1436","CVOE_B",6,1,2,54,"J 78","","",FALSE,"CV","q","q",TRUE,1
"1437","CVOE_B",6,1,2,55,"S 54","","",FALSE,"CV","q","q",TRUE,1
"1438","CVOE_B",6,1,2,56,"J 27","","",TRUE,"CV","q","q",TRUE,1
"1439","CVOE_B",6,1,2,57,"S 06","","",FALSE,"CV","q","q",TRUE,1
"1440","CVOE_B",6,1,2,58,"D 67","","",TRUE,"CV","q","q",TRUE,1
"1441","CVOE_B",6,1,2,59,"A 79","","",FALSE,"CV","p","p",TRUE,1
"1442","CVOE_B",6,1,2,60,"S 52","","",FALSE,"CV","q","q",TRUE,1
"1443","CVOE_B",6,1,2,61,"U 16","","",TRUE,"CV","p","p",TRUE,1
"1444","CVOE_B",6,1,2,62,"O 82","","",TRUE,"CV","p","p",TRUE,1
"1445","CVOE_B",6,1,2,63,"H 87","","",TRUE,"CV","q","q",TRUE,1
"1446","CVOE_B",6,1,2,64,"I 32","","",TRUE,"CV","p","p",TRUE,1
"1447","CVOE_B",6,1,2,65,"U 37","","",FALSE,"CV","p","p",TRUE,1
"1448","CVOE_B",6,1,2,66,"I 42","","",TRUE,"CV","p","p",TRUE,1
"1449","CVOE_B",6,1,2,67,"D 65","","",TRUE,"CV","q","q",TRUE,1
"1450","CVOE_B",6,1,2,68,"U 77","","",FALSE,"CV","p","p",TRUE,1
"1451","CVOE_B",6,1,2,69,"E 12","","",TRUE,"CV","p","p",TRUE,1
"1452","CVOE_B",6,1,2,70,"I 60","","",TRUE,"CV","p","p",TRUE,1
"1453","CVOE_B",6,1,2,71,"J 36","","",FALSE,"CV","q","q",TRUE,1
"1454","CVOE_B",6,1,2,72,"H 75","","",TRUE,"CV","q","q",TRUE,1
"1455","CVOE_B",6,1,2,73,"I 50","","",TRUE,"CV","p","p",TRUE,1
"1456","CVOE_B",6,1,2,74,"E 99","","",FALSE,"CV","p","p",TRUE,1
"1457","CVOE_B",6,1,2,75,"A 86","","",TRUE,"CV","p","p",TRUE,1
"1458","CVOE_B",6,1,2,76,"U 48","","",TRUE,"CV","p","p",TRUE,1
"1459","CVOE_B",6,1,2,77,"E 01","","",FALSE,"CV","p","p",TRUE,1
"1460","CVOE_B",6,1,2,78,"A 78","","",TRUE,"CV","p","p",TRUE,1
"1461","CVOE_B",6,1,2,79,"P 60","","",FALSE,"CV","q","q",TRUE,1
"1462","CVOE_B",6,1,2,80,"E 43","","",FALSE,"CV","p","p",TRUE,1
"1463","CVOE_B",6,1,2,81,"D 69","","",TRUE,"CV","q","q",TRUE,1
"1464","CVOE_B",6,1,2,82,"H 11","","",TRUE,"CV","q","q",TRUE,1
"1465","CVOE_B",6,1,2,83,"P 43","","",TRUE,"CV","q","q",TRUE,1
"1466","CVOE_B",6,1,2,84,"O 67","","",FALSE,"CV","p","p",TRUE,1
"1467","CVOE_B",6,1,2,85,"S 91","","",FALSE,"CV","q","q",TRUE,1
"1468","CVOE_B",6,1,2,86,"J 68","","",TRUE,"CV","q","q",TRUE,1
"1469","CVOE_B",6,1,2,87,"S 47","","",FALSE,"CV","q","q",TRUE,1
"1470","CVOE_B",6,1,2,88,"I 81","","",TRUE,"CV","p","p",TRUE,1
"1471","CVOE_B",6,1,2,89,"J 39","","",FALSE,"CV","q","q",TRUE,1
"1472","CVOE_B",6,1,2,90,"A 11","","",TRUE,"CV","p","p",TRUE,1
"1473","CVOE_B",6,1,2,91,"O 76","","",FALSE,"CV","p","p",TRUE,1
"1474","CVOE_B",6,1,2,92,"A 62","","",FALSE,"CV","p","p",TRUE,1
"1475","CVOE_B",6,1,2,93,"O 27","","",TRUE,"CV","p","p",TRUE,1
"1476","CVOE_B",6,1,2,94,"E 66","","",FALSE,"CV","p","p",TRUE,1
"1477","CVOE_B",6,1,2,95,"J 62","","",TRUE,"CV","q","q",TRUE,1
"1478","CVOE_B",6,1,2,96,"H 72","","",TRUE,"CV","q","q",TRUE,1
"1479","CVOE_B",6,1,2,97,"E 49","","",TRUE,"CV","p","p",TRUE,1
"1480","CVOE_B",6,1,2,98,"D 52","","",TRUE,"CV","q","q",TRUE,1
"1481","CVOE_B",6,1,2,99,"H 62","","",TRUE,"CV","q","q",TRUE,1
"1482","CVOE_B",6,1,2,100,"I 11","","",TRUE,"CV","p","p",TRUE,1
"1483","CVOE_B",6,1,2,101,"A 98","","",FALSE,"CV","p","p",TRUE,1
"1484","CVOE_B",6,1,2,102,"H 29","","",FALSE,"CV","q","q",TRUE,1
"1485","CVOE_B",6,1,2,103,"E 83","","",TRUE,"CV","p","p",TRUE,1
"1486","CVOE_B",6,1,2,104,"D 43","","",FALSE,"CV","q","q",TRUE,1
"1487","CVOE_B",6,1,2,105,"P 45","","",TRUE,"CV","q","q",TRUE,1
"1488","CVOE_B",6,1,2,106,"J 17","","",TRUE,"CV","q","q",TRUE,1
"1489","CVOE_B",6,1,3,11,"U 38","Number","N",TRUE,"OE","p","p",TRUE,1
"1490","CVOE_B",6,1,3,12,"P 73","Number","N",TRUE,"OE","q","q",TRUE,1
"1491","CVOE_B",6,1,3,13,"U 95","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1492","CVOE_B",6,1,3,14,"J 61","Number","Y",TRUE,"OE","q","p",FALSE,0
"1493","CVOE_B",6,1,3,15,"D 51","Number","N",TRUE,"OE","q","p",FALSE,0
"1494","CVOE_B",6,1,3,16,"S 28","Number","N",FALSE,"OE","p","q",FALSE,0
"1495","CVOE_B",6,1,3,17,"A 56","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1496","CVOE_B",6,1,3,18,"H 78","Letter","N",FALSE,"CV","q","q",TRUE,1
"1497","CVOE_B",6,1,3,19,"P 92","Letter","N",FALSE,"CV","q","q",TRUE,1
"1498","CVOE_B",6,1,3,20,"E 05","Number","Y",FALSE,"OE","q","p",FALSE,0
"1499","CVOE_B",6,1,3,21,"P 57","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1500","CVOE_B",6,1,3,22,"D 88","Number","Y",FALSE,"OE","p","p",TRUE,1
"1501","CVOE_B",6,1,3,23,"O 89","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1502","CVOE_B",6,1,3,24,"U 43","Number","Y",FALSE,"OE","q","q",TRUE,1
"1503","CVOE_B",6,1,3,25,"H 10","Number","N",FALSE,"OE","p","q",FALSE,0
"1504","CVOE_B",6,1,3,26,"S 07","Letter","Y",TRUE,"CV","q","q",TRUE,1
"1505","CVOE_B",6,1,3,27,"J 10","Letter","N",FALSE,"CV","q","p",FALSE,0
"1506","CVOE_B",6,1,3,28,"H 54","Number","Y",FALSE,"OE","p","q",FALSE,0
"1507","CVOE_B",6,1,3,29,"E 99","Number","N",FALSE,"OE","q","q",TRUE,1
"1508","CVOE_B",6,1,3,30,"J 36","Letter","Y",FALSE,"CV","q","p",FALSE,0
"1509","CVOE_B",6,1,3,31,"I 94","Letter","N",TRUE,"CV","p","p",TRUE,1
"1510","CVOE_B",6,1,3,32,"A 82","Letter","N",TRUE,"CV","p","q",FALSE,0
"1511","CVOE_B",6,1,3,33,"H 79","Number","Y",TRUE,"OE","q","q",TRUE,1
"1512","CVOE_B",6,1,3,34,"J 60","Number","N",FALSE,"OE","p","p",TRUE,1
"1513","CVOE_B",6,1,3,35,"S 28","Letter","Y",FALSE,"CV","q","p",FALSE,0
"1514","CVOE_B",6,1,3,36,"P 11","Number","Y",TRUE,"OE","q","q",TRUE,1
"1515","CVOE_B",6,1,3,37,"D 39","Number","N",TRUE,"OE","q","p",FALSE,0
"1516","CVOE_B",6,1,3,38,"E 90","Number","N",TRUE,"OE","p","q",FALSE,0
"1517","CVOE_B",6,1,3,39,"I 38","Number","N",TRUE,"OE","p","q",FALSE,0
"1518","CVOE_B",6,1,3,40,"S 35","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1519","CVOE_B",6,1,3,41,"D 41","Number","Y",TRUE,"OE","q","p",FALSE,0
"1520","CVOE_B",6,1,3,42,"E 06","Number","N",TRUE,"OE","p","p",TRUE,1
"1521","CVOE_B",6,1,3,43,"A 27","Number","N",FALSE,"OE","q","p",FALSE,0
"1522","CVOE_B",6,1,3,44,"U 95","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1523","CVOE_B",6,1,3,45,"A 53","Letter","N",FALSE,"CV","p","p",TRUE,1
"1524","CVOE_B",6,1,3,46,"E 43","Letter","N",FALSE,"CV","p","p",TRUE,1
"1525","CVOE_B",6,1,3,47,"P 05","Number","Y",TRUE,"OE","q","p",FALSE,0
"1526","CVOE_B",6,1,3,48,"O 19","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1527","CVOE_B",6,1,3,49,"I 96","Number","Y",TRUE,"OE","p","p",TRUE,1
"1528","CVOE_B",6,1,3,50,"A 88","Number","N",TRUE,"OE","p","q",FALSE,0
"1529","CVOE_B",6,1,3,51,"I 67","Number","N",FALSE,"OE","q","p",FALSE,0
"1530","CVOE_B",6,1,3,52,"D 40","Number","N",FALSE,"OE","p","q",FALSE,0
"1531","CVOE_B",6,1,3,53,"P 79","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1532","CVOE_B",6,1,3,54,"U 24","Number","Y",TRUE,"OE","p","q",FALSE,0
"1533","CVOE_B",6,1,3,55,"P 74","Number","N",FALSE,"OE","p","p",TRUE,1
"1534","CVOE_B",6,1,3,56,"E 70","Number","N",TRUE,"OE","p","q",FALSE,0
"1535","CVOE_B",6,1,3,57,"S 27","Number","N",TRUE,"OE","q","q",TRUE,1
"1536","CVOE_B",6,1,3,58,"E 54","Letter","Y",TRUE,"CV","p","p",TRUE,1
"1537","CVOE_B",6,1,3,59,"A 53","Letter","N",FALSE,"CV","p","q",FALSE,0
"1538","CVOE_B",6,1,3,60,"P 34","Letter","N",FALSE,"CV","q","p",FALSE,0
"1539","CVOE_B",6,1,3,61,"D 74","Number","Y",FALSE,"OE","p","q",FALSE,0
"1540","CVOE_B",6,1,3,62,"A 03","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1541","CVOE_B",6,1,3,63,"E 24","Number","Y",TRUE,"OE","p","p",TRUE,1
"1542","CVOE_B",6,1,3,64,"I 58","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1543","CVOE_B",6,1,3,65,"D 77","Number","Y",TRUE,"OE","q","q",TRUE,1
"1544","CVOE_B",6,1,3,66,"S 75","Number","N",TRUE,"OE","q","q",TRUE,1
"1545","CVOE_B",6,1,3,67,"I 20","Letter","Y",TRUE,"CV","p","p",TRUE,1
"1546","CVOE_B",6,1,3,68,"J 52","Letter","N",FALSE,"CV","q","q",TRUE,1
"1547","CVOE_B",6,1,3,69,"A 38","Number","Y",TRUE,"OE","p","p",TRUE,1
"1548","CVOE_B",6,1,3,70,"I 60","Letter","Y",TRUE,"CV","p","p",TRUE,1
"1549","CVOE_B",6,1,3,71,"S 51","Number","Y",TRUE,"OE","q","p",FALSE,0
"1550","CVOE_B",6,1,3,72,"D 63","Letter","Y",TRUE,"CV","q","q",TRUE,1
"1551","CVOE_B",6,1,3,73,"U 27","Letter","N",FALSE,"CV","p","q",FALSE,0
"1552","CVOE_B",6,1,3,74,"J 77","Letter","N",TRUE,"CV","q","p",FALSE,0
"1553","CVOE_B",6,1,3,75,"O 15","Number","Y",FALSE,"OE","q","p",FALSE,0
"1554","CVOE_B",6,1,3,76,"J 20","Letter","Y",FALSE,"CV","q","q",TRUE,1
"1555","CVOE_B",6,1,3,77,"U 97","Number","Y",FALSE,"OE","q","p",FALSE,0
"1556","CVOE_B",6,1,3,78,"H 03","Number","N",TRUE,"OE","q","q",TRUE,1
"1557","CVOE_B",6,1,3,79,"O 04","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1558","CVOE_B",6,1,3,80,"E 10","Letter","N",TRUE,"CV","p","p",TRUE,1
"1559","CVOE_B",6,1,3,81,"I 52","Letter","N",TRUE,"CV","p","p",TRUE,1
"1560","CVOE_B",6,1,3,82,"H 81","Number","Y",TRUE,"OE","q","q",TRUE,1
"1561","CVOE_B",6,1,3,83,"I 41","Number","N",FALSE,"OE","q","p",FALSE,0
"1562","CVOE_B",6,1,3,84,"U 19","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1563","CVOE_B",6,1,3,85,"O 17","Number","Y",FALSE,"OE","q","p",FALSE,0
"1564","CVOE_B",6,1,3,86,"A 10","Number","N",TRUE,"OE","p","p",TRUE,1
"1565","CVOE_B",6,1,3,87,"P 93","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1566","CVOE_B",6,1,3,88,"E 59","Letter","N",FALSE,"CV","p","q",FALSE,0
"1567","CVOE_B",6,1,3,89,"O 53","Letter","N",FALSE,"CV","q","p",FALSE,0
"1568","CVOE_B",6,1,3,90,"A 96","Letter","N",TRUE,"CV","p","q",FALSE,0
"1569","CVOE_B",6,1,3,91,"H 36","Letter","Y",FALSE,"CV","q","p",FALSE,0
"1570","CVOE_B",6,1,3,92,"A 63","Letter","N",FALSE,"CV","p","q",FALSE,0
"1571","CVOE_B",6,1,3,93,"I 38","Letter","N",TRUE,"CV","p","q",FALSE,0
"1572","CVOE_B",6,1,3,94,"O 51","Number","Y",FALSE,"OE","q","q",TRUE,1
"1573","CVOE_B",6,1,3,95,"J 26","Number","N",FALSE,"OE","p","p",TRUE,1
"1574","CVOE_B",6,1,3,96,"S 34","Letter","Y",FALSE,"CV","q","q",TRUE,1
"1575","CVOE_B",6,1,3,97,"U 85","Number","Y",FALSE,"OE","q","p",FALSE,0
"1576","CVOE_B",6,1,3,98,"J 77","Number","N",TRUE,"OE","q","q",TRUE,1
"1577","CVOE_B",6,1,3,99,"I 73","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1578","CVOE_B",6,1,3,100,"H 46","Number","Y",FALSE,"OE","p","p",TRUE,1
"1579","CVOE_B",6,1,3,101,"D 04","Number","N",FALSE,"OE","p","p",TRUE,1
"1580","CVOE_B",6,1,3,102,"P 72","Letter","Y",FALSE,"CV","q","q",TRUE,1
"1581","CVOE_B",6,1,3,103,"D 99","Number","Y",TRUE,"OE","q","p",FALSE,0
"1582","CVOE_B",6,1,3,104,"U 25","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1583","CVOE_B",6,1,3,105,"O 32","Letter","N",TRUE,"CV","p","q",FALSE,0
"1584","CVOE_B",6,1,3,106,"E 80","Letter","N",TRUE,"CV","p","q",FALSE,0
"1585","CVOE_B",6,1,3,107,"O 84","Number","Y",TRUE,"OE","p","p",TRUE,1
"1586","CVOE_B",6,1,3,108,"A 78","Number","N",TRUE,"OE","p","q",FALSE,0
"1587","CVOE_B",6,1,3,109,"S 05","Number","N",TRUE,"OE","q","p",FALSE,0
"1588","CVOE_B",6,1,3,110,"U 35","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1589","CVOE_B",6,1,3,111,"H 14","Letter","N",FALSE,"CV","q","p",FALSE,0
"1590","CVOE_B",6,1,3,112,"U 15","Number","Y",FALSE,"OE","q","q",TRUE,1
"1591","CVOE_B",6,1,3,113,"E 36","Letter","Y",TRUE,"CV","p","p",TRUE,1
"1592","CVOE_B",6,1,3,114,"P 70","Letter","N",FALSE,"CV","q","p",FALSE,0
"1593","CVOE_B",6,1,3,115,"O 44","Number","Y",TRUE,"OE","p","p",TRUE,1
"1594","CVOE_B",6,1,3,116,"S 41","Letter","Y",TRUE,"CV","q","q",TRUE,1
"1595","CVOE_B",6,1,3,117,"D 83","Letter","N",TRUE,"CV","q","p",FALSE,0
"1596","CVOE_B",6,1,3,118,"J 39","Letter","N",TRUE,"CV","q","p",FALSE,0
"1597","CVOE_B",6,1,3,119,"S 22","Number","Y",FALSE,"OE","p","q",FALSE,0
"1598","CVOE_B",6,1,3,120,"D 89","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1599","CVOE_B",6,1,3,121,"P 87","Letter","N",TRUE,"CV","q","q",TRUE,1
"1600","CVOE_B",6,1,3,122,"H 42","Letter","N",FALSE,"CV","q","p",FALSE,0
"1601","CVOE_B",6,1,3,123,"S 49","Letter","N",TRUE,"CV","q","p",FALSE,0
"1602","CVOE_B",6,1,3,124,"J 20","Number","Y",FALSE,"OE","p","q",FALSE,0
"1603","CVOE_B",6,1,3,125,"O 19","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1604","CVOE_B",6,1,3,126,"H 50","Letter","N",FALSE,"CV","q","p",FALSE,0
"1605","CVOE_B",6,1,3,127,"I 68","Number","Y",TRUE,"OE","p","p",TRUE,1
"1606","CVOE_B",6,1,3,128,"J 72","Number","N",FALSE,"OE","p","q",FALSE,0
"1607","CVOE_B",6,1,3,129,"O 21","Number","N",FALSE,"OE","q","q",TRUE,1
"1608","CVOE_B",6,1,3,130,"H 22","Number","N",FALSE,"OE","p","p",TRUE,1
"1609","CVOE_B",6,1,4,1,"A 44","Letter","N",TRUE,"CV","p","p",TRUE,1
"1610","CVOE_B",6,1,4,2,"D 94","Letter","N",FALSE,"CV","q","q",TRUE,1
"1611","CVOE_B",6,1,4,3,"E 75","Number","Y",FALSE,"OE","q","p",FALSE,0
"1612","CVOE_B",6,1,4,4,"H 81","Number","N",TRUE,"OE","p","q",FALSE,0
"1613","CVOE_B",6,1,4,5,"I 64","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1614","CVOE_B",6,1,4,6,"J 54","Letter","N",FALSE,"CV","q","p",FALSE,0
"1615","CVOE_B",6,1,4,7,"O 23","Number","Y",FALSE,"OE","q","p",FALSE,0
"1616","CVOE_B",6,1,4,8,"P 05","Number","N",TRUE,"OE","q","q",TRUE,1
"1617","CVOE_B",6,1,4,9,"S 34","Letter","Y",FALSE,"CV","q","q",TRUE,1
"1618","CVOE_B",6,1,4,10,"U 88","Letter","N",TRUE,"CV","p","q",FALSE,0
"1619","CVOE_B",6,1,4,11,"A 70","Number","Y",TRUE,"OE","p","q",FALSE,0
"1620","CVOE_B",6,1,4,12,"D 12","Number","N",FALSE,"OE","p","p",TRUE,1
"1621","CVOE_B",6,1,4,13,"E 79","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1622","CVOE_B",6,1,4,14,"H 72","Letter","N",FALSE,"CV","q","q",TRUE,1
"1623","CVOE_B",6,1,4,15,"I 41","Number","Y",FALSE,"OE","q","p",FALSE,0
"1624","CVOE_B",6,1,4,16,"J 63","Number","N",TRUE,"OE","q","q",TRUE,1
"1625","CVOE_B",6,1,4,17,"O 03","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1626","CVOE_B",6,1,4,18,"P 75","Letter","N",TRUE,"CV","p","p",TRUE,1
"1627","CVOE_B",6,1,4,19,"S 61","Number","Y",TRUE,"OE","q","q",TRUE,1
"1628","CVOE_B",6,1,4,20,"U 28","Number","N",TRUE,"OE","p","q",FALSE,0
"1629","CVOE_B",6,1,4,21,"A 21","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1630","CVOE_B",6,1,4,22,"D 18","Letter","N",FALSE,"CV","q","p",FALSE,0
"1631","CVOE_B",6,1,4,23,"E 35","Number","Y",FALSE,"OE","q","q",TRUE,1
"1632","CVOE_B",6,1,4,24,"H 62","Number","N",FALSE,"OE","p","p",TRUE,1
"1633","CVOE_B",6,1,4,25,"I 82","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1634","CVOE_B",6,1,4,26,"J 78","Letter","N",FALSE,"CV","q","q",TRUE,1
"1635","CVOE_B",6,1,4,27,"O 12","Number","Y",TRUE,"OE","p","q",FALSE,0
"1636","CVOE_B",6,1,4,28,"P 13","Number","N",TRUE,"OE","q","p",FALSE,0
"1637","CVOE_B",6,1,4,29,"S 07","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1638","CVOE_B",6,1,4,30,"U 36","Letter","N",TRUE,"CV","p","q",FALSE,0
"1639","CVOE_B",6,1,4,31,"A 96","Number","Y",TRUE,"OE","p","q",FALSE,0
"1640","CVOE_B",6,1,4,32,"D 04","Number","N",FALSE,"OE","p","p",TRUE,1
"1641","CVOE_B",6,1,4,33,"E 60","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1642","CVOE_B",6,1,4,34,"H 83","Letter","N",TRUE,"CV","q","p",FALSE,0
"1643","CVOE_B",6,1,4,35,"I 64","Number","Y",TRUE,"OE","p","p",TRUE,1
"1644","CVOE_B",6,1,4,36,"J 76","Number","N",FALSE,"OE","p","p",TRUE,1
"1645","CVOE_B",6,1,4,37,"O 78","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1646","CVOE_B",6,1,4,38,"P 09","Letter","N",TRUE,"CV","q","p",FALSE,0
"1647","CVOE_B",6,1,4,39,"S 72","Number","Y",FALSE,"OE","p","p",TRUE,1
"1648","CVOE_B",6,1,4,40,"U 47","Number","N",FALSE,"OE","q","p",FALSE,0
"1649","CVOE_B",6,1,4,41,"A 31","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1650","CVOE_B",6,1,4,42,"D 96","Letter","N",FALSE,"CV","q","p",FALSE,0
"1651","CVOE_B",6,1,4,43,"E 40","Number","Y",TRUE,"OE","p","q",FALSE,0
"1652","CVOE_B",6,1,4,44,"H 79","Number","N",TRUE,"OE","q","p",FALSE,0
"1653","CVOE_B",6,1,4,45,"I 15","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1654","CVOE_B",6,1,4,46,"J 07","Letter","N",TRUE,"CV","q","p",FALSE,0
"1655","CVOE_B",6,1,4,47,"O 61","Number","Y",FALSE,"OE","q","q",TRUE,1
"1656","CVOE_B",6,1,4,48,"P 58","Number","N",FALSE,"OE","p","p",TRUE,1
"1657","CVOE_B",6,1,4,49,"S 37","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1658","CVOE_B",6,1,4,50,"U 61","Letter","N",FALSE,"CV","p","q",FALSE,0
"1659","CVOE_B",6,1,4,51,"A 17","Number","Y",FALSE,"OE","q","p",FALSE,0
"1660","CVOE_B",6,1,4,52,"D 85","Number","N",TRUE,"OE","q","p",FALSE,0
"1661","CVOE_B",6,1,4,53,"E 20","Letter","Y",TRUE,"CV","p","p",TRUE,1
"1662","CVOE_B",6,1,4,54,"H 86","Letter","N",FALSE,"CV","q","p",FALSE,0
"1663","CVOE_B",6,1,4,55,"I 21","Number","Y",FALSE,"OE","q","q",TRUE,1
"1664","CVOE_B",6,1,4,56,"J 29","Number","N",TRUE,"OE","q","q",TRUE,1
"1665","CVOE_B",6,1,4,57,"O 13","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1666","CVOE_B",6,1,4,58,"P 82","Letter","N",FALSE,"CV","q","q",TRUE,1
"1667","CVOE_B",6,1,4,59,"S 72","Number","Y",FALSE,"OE","p","p",TRUE,1
"1668","CVOE_B",6,1,4,60,"U 84","Number","N",TRUE,"OE","p","p",TRUE,1
"1669","CVOE_B",6,1,4,61,"A 49","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1670","CVOE_B",6,1,4,62,"D 91","Letter","N",TRUE,"CV","q","q",TRUE,1
"1671","CVOE_B",6,1,4,63,"E 99","Number","Y",FALSE,"OE","q","p",FALSE,0
"1672","CVOE_B",6,1,4,64,"H 16","Number","N",FALSE,"OE","p","q",FALSE,0
"1673","CVOE_B",6,1,4,65,"I 45","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1674","CVOE_B",6,1,4,66,"J 70","Letter","N",FALSE,"CV","q","q",TRUE,1
"1675","CVOE_B",6,1,4,67,"O 22","Number","Y",TRUE,"OE","p","q",FALSE,0
"1676","CVOE_B",6,1,4,68,"P 41","Number","N",TRUE,"OE","q","q",TRUE,1
"1677","CVOE_B",6,1,4,69,"S 93","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1678","CVOE_B",6,1,4,70,"U 70","Letter","N",TRUE,"CV","p","p",TRUE,1
"1679","CVOE_B",6,1,4,71,"A 42","Number","Y",TRUE,"OE","p","p",TRUE,1
"1680","CVOE_B",6,1,4,72,"D 85","Number","N",TRUE,"OE","q","q",TRUE,1
"1681","CVOE_B",6,1,4,73,"E 68","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1682","CVOE_B",6,1,4,74,"H 17","Letter","N",TRUE,"CV","q","p",FALSE,0
"1683","CVOE_B",6,1,4,75,"I 70","Number","Y",TRUE,"OE","p","q",FALSE,0
"1684","CVOE_B",6,1,4,76,"J 88","Number","N",FALSE,"OE","p","p",TRUE,1
"1685","CVOE_B",6,1,4,77,"O 32","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1686","CVOE_B",6,1,4,78,"P 95","Letter","N",TRUE,"CV","q","p",FALSE,0
"1687","CVOE_B",6,1,4,79,"S 98","Number","Y",FALSE,"OE","p","p",TRUE,1
"1688","CVOE_B",6,1,4,80,"U 37","Number","N",FALSE,"OE","q","p",FALSE,0
"1689","CVOE_B",6,1,4,81,"A 56","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1690","CVOE_B",6,1,4,82,"D 57","Letter","N",TRUE,"CV","q","p",FALSE,0
"1691","CVOE_B",6,1,4,83,"E 93","Number","Y",FALSE,"OE","q","p",FALSE,0
"1692","CVOE_B",6,1,4,84,"H 27","Number","N",TRUE,"OE","q","q",TRUE,1
"1693","CVOE_B",6,1,4,85,"I 35","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1694","CVOE_B",6,1,4,86,"J 03","Letter","N",TRUE,"CV","q","q",TRUE,1
"1695","CVOE_B",6,1,4,87,"O 28","Number","Y",TRUE,"OE","p","q",FALSE,0
"1696","CVOE_B",6,1,4,88,"P 59","Number","N",TRUE,"OE","q","q",TRUE,1
"1697","CVOE_B",6,1,4,89,"S 77","Letter","Y",TRUE,"CV","q","p",FALSE,0
"1698","CVOE_B",6,1,4,90,"U 05","Letter","N",FALSE,"CV","p","p",TRUE,1
"1699","CVOE_B",6,1,4,91,"A 56","Number","Y",TRUE,"OE","p","p",TRUE,1
"1700","CVOE_B",6,1,4,92,"D 01","Number","N",TRUE,"OE","q","q",TRUE,1
"1701","CVOE_B",6,1,4,93,"E 02","Letter","Y",TRUE,"CV","p","q",FALSE,0
"1702","CVOE_B",6,1,4,94,"H 68","Letter","N",FALSE,"CV","q","p",FALSE,0
"1703","CVOE_B",6,1,4,95,"I 05","Number","Y",FALSE,"OE","q","p",FALSE,0
"1704","CVOE_B",6,1,4,96,"J 55","Number","N",TRUE,"OE","q","p",FALSE,0
"1705","CVOE_B",6,1,4,97,"O 73","Letter","Y",FALSE,"CV","p","p",TRUE,1
"1706","CVOE_B",6,1,4,98,"P 41","Letter","N",TRUE,"CV","q","p",FALSE,0
"1707","CVOE_B",6,1,4,99,"S 92","Number","Y",FALSE,"OE","p","q",FALSE,0
"1708","CVOE_B",6,1,4,100,"U 34","Number","N",TRUE,"OE","p","p",TRUE,1
"1709","CVOE_B",6,1,4,101,"A 09","Letter","Y",FALSE,"CV","p","q",FALSE,0
"1710","CVOE_B",6,1,4,102,"D 92","Letter","N",FALSE,"CV","q","q",TRUE,1
"1711","CVOE_B",6,1,4,103,"E 48","Number","Y",TRUE,"OE","p","p",TRUE,1
"1712","CVOE_B",6,1,4,104,"H 76","Number","N",FALSE,"OE","q","q",TRUE,1
"1713","CVOE_B",6,1,4,105,"I 44","Letter","Y",TRUE,"CV","p","p",TRUE,1
"1714","CVOE_B",6,1,4,106,"J 67","Letter","N",TRUE,"CV","q","q",TRUE,1
