ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,KEY,RT,Match,score
CVOE_D,4,1,3,90,A 96,Letter,N,TRUE,CV,p,p,1382,TRUE,1
CVOE_D,4,1,3,91,H 36,Letter,Y,FALSE,CV,q,q,1692,TRUE,1
CVOE_D,4,1,3,92,A 63,Letter,N,FALSE,CV,p,p,1296,TRUE,1
CVOE_D,4,1,3,93,I 38,Letter,N,TRUE,CV,p,p,1323,TRUE,1
CVOE_D,4,1,3,94,O 51,Number,Y,FALSE,OE,q,q,2276,TRUE,1
CVOE_D,4,1,3,95,J 26,Number,N,FALSE,OE,p,p,1341,TRUE,1
CVOE_D,4,1,3,96,S 34,Letter,Y,FALSE,CV,q,q,1283,TRUE,1
CVOE_D,4,1,3,97,U 85,Number,Y,FALSE,OE,p,q,1332,FALSE,0
CVOE_D,4,1,3,98,J 77,Number,N,TRUE,OE,q,q,2279,TRUE,1
CVOE_D,4,1,3,99,I 73,Letter,Y,FALSE,CV,p,p,1904,TRUE,1
CVOE_D,4,1,3,100,H 46,Number,Y,FALSE,OE,p,p,1750,TRUE,1
CVOE_D,4,1,3,101,D 04,Number,N,FALSE,OE,p,p,1732,TRUE,1
CVOE_D,4,1,3,102,P 72,Letter,Y,FALSE,CV,q,q,1744,TRUE,1
CVOE_D,4,1,3,103,D 99,Number,Y,TRUE,OE,q,q,1982,TRUE,1
CVOE_D,4,1,3,104,U 25,Letter,Y,FALSE,CV,p,p,2069,TRUE,1
CVOE_D,4,1,3,105,O 32,Letter,N,TRUE,CV,p,p,1803,TRUE,1
CVOE_D,4,1,3,106,E 80,Letter,N,TRUE,CV,p,p,1388,TRUE,1
CVOE_D,4,1,3,107,O 84,Number,Y,TRUE,OE,p,p,2242,TRUE,1
CVOE_D,4,1,3,108,A 78,Number,N,TRUE,OE,p,p,1403,TRUE,1
CVOE_D,4,1,3,109,S 05,Number,N,TRUE,OE,q,q,1580,TRUE,1
CVOE_D,4,1,3,110,U 35,Letter,Y,FALSE,CV,p,p,1466,TRUE,1
CVOE_D,4,1,3,111,H 14,Letter,N,FALSE,CV,q,q,1448,TRUE,1
CVOE_D,4,1,3,112,U 15,Number,Y,FALSE,OE,q,q,1579,TRUE,1
CVOE_D,4,1,3,113,E 36,Letter,Y,TRUE,CV,p,p,1791,TRUE,1
CVOE_D,4,1,3,114,P 70,Letter,N,FALSE,CV,q,q,1629,TRUE,1
CVOE_D,4,1,3,115,O 44,Number,Y,TRUE,OE,p,p,1787,TRUE,1
CVOE_D,4,1,3,116,S 41,Letter,Y,TRUE,CV,q,q,1409,TRUE,1
CVOE_D,4,1,3,117,D 83,Letter,N,TRUE,CV,q,q,2581,TRUE,1
CVOE_D,4,1,3,118,J 39,Letter,N,TRUE,CV,q,q,1195,TRUE,1
CVOE_D,4,1,3,119,S 22,Number,Y,FALSE,OE,p,p,1492,TRUE,1
CVOE_D,4,1,3,120,D 89,Letter,Y,TRUE,CV,q,q,3119,TRUE,1
CVOE_D,4,1,3,121,P 87,Letter,N,TRUE,CV,q,q,2929,TRUE,1
CVOE_D,4,1,3,122,H 42,Letter,N,FALSE,CV,q,q,1989,TRUE,1
CVOE_D,4,1,3,123,S 49,Letter,N,TRUE,CV,q,q,1275,TRUE,1
CVOE_D,4,1,3,124,J 20,Number,Y,FALSE,OE,p,p,1028,TRUE,1
CVOE_D,4,1,3,125,O 19,Letter,Y,FALSE,CV,p,p,1385,TRUE,1
CVOE_D,4,1,3,126,H 50,Letter,N,FALSE,CV,q,q,2768,TRUE,1
CVOE_D,4,1,3,127,I 68,Number,Y,TRUE,OE,p,p,1259,TRUE,1
CVOE_D,4,1,3,128,J 72,Number,N,FALSE,OE,p,p,1383,TRUE,1
CVOE_D,4,1,3,129,O 21,Number,N,FALSE,OE,q,q,2685,TRUE,1
CVOE_D,4,1,3,130,H 22,Number,N,FALSE,OE,p,p,1310,TRUE,1
CVOE_D,4,1,4,1,A 44,Letter,N,TRUE,CV,p,p,3962,TRUE,1
CVOE_D,4,1,4,2,D 94,Letter,N,FALSE,CV,q,q,1747,TRUE,1
CVOE_D,4,1,4,3,E 75,Number,Y,FALSE,OE,q,p,2066,FALSE,0
CVOE_D,4,1,4,4,H 81,Number,N,TRUE,OE,q,p,1256,FALSE,0
CVOE_D,4,1,4,5,I 64,Letter,Y,TRUE,CV,p,p,1315,TRUE,1
CVOE_D,4,1,4,6,J 54,Letter,N,FALSE,CV,q,q,1548,TRUE,1
CVOE_D,4,1,4,7,O 23,Number,Y,FALSE,OE,q,q,1610,TRUE,1
CVOE_D,4,1,4,8,P 05,Number,N,TRUE,OE,q,q,1213,TRUE,1
CVOE_D,4,1,4,9,S 34,Letter,Y,FALSE,CV,q,q,1641,TRUE,1
CVOE_D,4,1,4,10,U 88,Letter,N,TRUE,CV,p,p,2882,TRUE,1
CVOE_D,4,1,4,11,A 70,Number,Y,TRUE,OE,p,p,2491,TRUE,1
CVOE_D,4,1,4,12,D 12,Number,N,FALSE,OE,p,p,1903,TRUE,1
CVOE_D,4,1,4,13,E 79,Letter,Y,FALSE,CV,p,p,1733,TRUE,1
CVOE_D,4,1,4,14,H 72,Letter,N,FALSE,CV,q,q,1056,TRUE,1
CVOE_D,4,1,4,15,I 41,Number,Y,FALSE,OE,q,q,2404,TRUE,1
CVOE_D,4,1,4,16,J 63,Number,N,TRUE,OE,q,q,1437,TRUE,1
CVOE_D,4,1,4,17,O 03,Letter,Y,FALSE,CV,p,p,2646,TRUE,1
CVOE_D,4,1,4,18,P 75,Letter,N,TRUE,CV,q,q,1655,TRUE,1
CVOE_D,4,1,4,19,S 61,Number,Y,TRUE,OE,q,q,1370,TRUE,1
CVOE_D,4,1,4,20,U 28,Number,N,TRUE,OE,p,p,1398,TRUE,1
CVOE_D,4,1,4,21,A 21,Letter,Y,FALSE,CV,p,p,1598,TRUE,1
CVOE_D,4,1,4,22,D 18,Letter,N,FALSE,CV,q,q,1751,TRUE,1
CVOE_D,4,1,4,23,E 35,Number,Y,FALSE,OE,q,q,1653,TRUE,1
CVOE_D,4,1,4,24,H 62,Number,N,FALSE,OE,p,p,1449,TRUE,1
CVOE_D,4,1,4,25,I 82,Letter,Y,TRUE,CV,p,p,1828,TRUE,1
CVOE_D,4,1,4,26,J 78,Letter,N,FALSE,CV,q,q,2899,TRUE,1
CVOE_D,4,1,4,27,O 12,Number,Y,TRUE,OE,p,p,2927,TRUE,1
CVOE_D,4,1,4,28,P 13,Number,N,TRUE,OE,q,q,1123,TRUE,1
CVOE_D,4,1,4,29,S 07,Letter,Y,TRUE,CV,q,q,1435,TRUE,1
CVOE_D,4,1,4,30,U 36,Letter,N,TRUE,CV,p,p,1212,TRUE,1
CVOE_D,4,1,4,31,A 96,Number,Y,TRUE,OE,p,p,1639,TRUE,1
CVOE_D,4,1,4,32,D 04,Number,N,FALSE,OE,p,p,1280,TRUE,1
CVOE_D,4,1,4,33,E 60,Letter,Y,TRUE,CV,p,p,2673,TRUE,1
CVOE_D,4,1,4,34,H 83,Letter,N,TRUE,CV,q,q,2370,TRUE,1
CVOE_D,4,1,4,35,I 64,Number,Y,TRUE,OE,p,p,1494,TRUE,1
CVOE_D,4,1,4,36,J 76,Number,N,FALSE,OE,p,p,1385,TRUE,1
CVOE_D,4,1,4,37,O 78,Letter,Y,TRUE,CV,p,p,1447,TRUE,1
CVOE_D,4,1,4,38,P 09,Letter,N,TRUE,CV,q,q,1283,TRUE,1
CVOE_D,4,1,4,39,S 72,Number,Y,FALSE,OE,p,p,1755,TRUE,1
CVOE_D,4,1,4,40,U 47,Number,N,FALSE,OE,q,q,2388,TRUE,1
CVOE_D,4,1,4,41,A 31,Letter,Y,FALSE,CV,p,p,1147,TRUE,1
CVOE_D,4,1,4,42,D 96,Letter,N,FALSE,CV,q,q,1449,TRUE,1
CVOE_D,4,1,4,43,E 40,Number,Y,TRUE,OE,p,p,1596,TRUE,1
CVOE_D,4,1,4,44,H 79,Number,N,TRUE,OE,q,q,2629,TRUE,1
CVOE_D,4,1,4,45,I 15,Letter,Y,FALSE,CV,p,p,1171,TRUE,1
CVOE_D,4,1,4,46,J 07,Letter,N,TRUE,CV,q,q,2231,TRUE,1
CVOE_D,4,1,4,47,O 61,Number,Y,FALSE,OE,q,q,1421,TRUE,1
CVOE_D,4,1,4,48,P 58,Number,N,FALSE,OE,p,p,1163,TRUE,1
CVOE_D,4,1,4,49,S 37,Letter,Y,TRUE,CV,q,q,1244,TRUE,1
CVOE_D,4,1,4,50,U 61,Letter,N,FALSE,CV,p,p,1652,TRUE,1
CVOE_D,4,1,4,51,A 17,Number,Y,FALSE,OE,q,q,3352,TRUE,1
CVOE_D,4,1,4,52,D 85,Number,N,TRUE,OE,q,q,1807,TRUE,1
CVOE_D,4,1,4,53,E 20,Letter,Y,TRUE,CV,p,p,1418,TRUE,1
CVOE_D,4,1,4,54,H 86,Letter,N,FALSE,CV,q,q,1694,TRUE,1
CVOE_D,4,1,4,55,I 21,Number,Y,FALSE,OE,q,q,1497,TRUE,1
CVOE_D,4,1,4,56,J 29,Number,N,TRUE,OE,q,q,1541,TRUE,1
CVOE_D,4,1,4,57,O 13,Letter,Y,FALSE,CV,p,p,3115,TRUE,1
CVOE_D,4,1,4,58,P 82,Letter,N,FALSE,CV,q,q,1740,TRUE,1
CVOE_D,4,1,4,59,S 72,Number,Y,FALSE,OE,p,p,3082,TRUE,1
CVOE_D,4,1,4,60,U 84,Number,N,TRUE,OE,p,p,2180,TRUE,1
CVOE_D,4,1,4,61,A 49,Letter,Y,FALSE,CV,p,p,1074,TRUE,1
CVOE_D,4,1,4,62,D 91,Letter,N,TRUE,CV,q,q,1011,TRUE,1
CVOE_D,4,1,4,63,E 99,Number,Y,FALSE,OE,q,q,1558,TRUE,1
CVOE_D,4,1,4,64,H 16,Number,N,FALSE,OE,p,p,2263,TRUE,1
CVOE_D,4,1,4,65,I 45,Letter,Y,FALSE,CV,p,p,1173,TRUE,1
CVOE_D,4,1,4,66,J 70,Letter,N,FALSE,CV,q,q,1152,TRUE,1
CVOE_D,4,1,4,67,O 22,Number,Y,TRUE,OE,p,p,1622,TRUE,1
CVOE_D,4,1,4,68,P 41,Number,N,TRUE,OE,q,q,1341,TRUE,1
CVOE_D,4,1,4,69,S 93,Letter,Y,TRUE,CV,q,q,2075,TRUE,1
CVOE_D,4,1,4,70,U 70,Letter,N,TRUE,CV,p,p,1396,TRUE,1
CVOE_D,4,1,4,71,A 42,Number,Y,TRUE,OE,p,p,1932,TRUE,1
CVOE_D,4,1,4,72,D 85,Number,N,TRUE,OE,q,q,1528,TRUE,1
CVOE_D,4,1,4,73,E 68,Letter,Y,TRUE,CV,p,p,1651,TRUE,1
CVOE_D,4,1,4,74,H 17,Letter,N,TRUE,CV,q,q,1303,TRUE,1
CVOE_D,4,1,4,75,I 70,Number,Y,TRUE,OE,p,p,1293,TRUE,1
CVOE_D,4,1,4,76,J 88,Number,N,FALSE,OE,p,p,1136,TRUE,1
CVOE_D,4,1,4,77,O 32,Letter,Y,TRUE,CV,p,p,2132,TRUE,1
CVOE_D,4,1,4,78,P 95,Letter,N,TRUE,CV,q,q,1463,TRUE,1
CVOE_D,4,1,4,79,S 98,Number,Y,FALSE,OE,p,p,2197,TRUE,1
CVOE_D,4,1,4,80,U 37,Number,N,FALSE,OE,q,q,2142,TRUE,1
CVOE_D,4,1,4,81,A 56,Letter,Y,TRUE,CV,p,p,1541,TRUE,1
CVOE_D,4,1,4,82,D 57,Letter,N,TRUE,CV,q,q,1275,TRUE,1
CVOE_D,4,1,4,83,E 93,Number,Y,FALSE,OE,q,q,1323,TRUE,1
CVOE_D,4,1,4,84,H 27,Number,N,TRUE,OE,q,q,1516,TRUE,1
CVOE_D,4,1,4,85,I 35,Letter,Y,FALSE,CV,p,p,1397,TRUE,1
CVOE_D,4,1,4,86,J 03,Letter,N,TRUE,CV,q,q,3254,TRUE,1
CVOE_D,4,1,4,87,O 28,Number,Y,TRUE,OE,p,p,1418,TRUE,1
CVOE_D,4,1,4,88,P 59,Number,N,TRUE,OE,q,q,1605,TRUE,1
CVOE_D,4,1,4,89,S 77,Letter,Y,TRUE,CV,q,q,1798,TRUE,1
CVOE_D,4,1,4,90,U 05,Letter,N,FALSE,CV,p,p,1271,TRUE,1
CVOE_D,4,1,4,91,A 56,Number,Y,TRUE,OE,p,p,1741,TRUE,1
CVOE_D,4,1,4,92,D 01,Number,N,TRUE,OE,q,q,1395,TRUE,1
CVOE_D,4,1,4,93,E 02,Letter,Y,TRUE,CV,p,p,1548,TRUE,1
CVOE_D,4,1,4,94,H 68,Letter,N,FALSE,CV,q,q,1602,TRUE,1
CVOE_D,4,1,4,95,I 05,Number,Y,FALSE,OE,q,q,1539,TRUE,1
CVOE_D,4,1,4,96,J 55,Number,N,TRUE,OE,q,q,1302,TRUE,1
CVOE_D,4,1,4,97,O 73,Letter,Y,FALSE,CV,p,p,2084,TRUE,1
CVOE_D,4,1,4,98,P 41,Letter,N,TRUE,CV,q,q,1125,TRUE,1
CVOE_D,4,1,4,99,S 92,Number,Y,FALSE,OE,p,p,1398,TRUE,1
CVOE_D,4,1,4,100,U 34,Number,N,TRUE,OE,p,p,1295,TRUE,1
CVOE_D,4,1,4,101,A 09,Letter,Y,FALSE,CV,p,p,2602,TRUE,1
CVOE_D,4,1,4,102,D 92,Letter,N,FALSE,CV,q,q,5507,TRUE,1
CVOE_D,4,1,4,103,E 48,Number,Y,TRUE,OE,p,p,1579,TRUE,1
CVOE_D,4,1,4,104,H 76,Number,N,FALSE,OE,p,p,1902,TRUE,1
CVOE_D,4,1,4,105,I 44,Letter,Y,TRUE,CV,p,p,2068,TRUE,1
CVOE_D,4,1,4,106,J 67,Letter,N,TRUE,CV,q,q,1547,TRUE,1
CVOE_D,4,1,4,107,O 48,Number,Y,TRUE,OE,p,p,2089,TRUE,1
CVOE_D,4,1,4,108,P 22,Number,N,FALSE,OE,p,p,1805,TRUE,1
CVOE_D,4,1,4,109,S 86,Letter,Y,FALSE,CV,q,q,1125,TRUE,1
CVOE_D,4,1,4,110,U 35,Letter,N,FALSE,CV,p,p,1390,TRUE,1
CVOE_D,4,1,4,111,A 91,Number,Y,FALSE,OE,q,q,2092,TRUE,1
CVOE_D,4,1,4,112,D 78,Number,N,FALSE,OE,p,p,1952,TRUE,1
CVOE_D,4,1,4,113,E 91,Letter,Y,FALSE,CV,p,p,1406,TRUE,1
CVOE_D,4,1,4,114,H 54,Letter,N,FALSE,CV,q,q,1455,TRUE,1
CVOE_D,4,1,4,115,I 65,Number,Y,FALSE,OE,q,q,1410,TRUE,1
CVOE_D,4,1,4,116,J 52,Number,N,FALSE,OE,p,p,3014,TRUE,1
CVOE_D,4,1,4,117,O 19,Letter,Y,FALSE,CV,p,p,1386,TRUE,1
CVOE_D,4,1,4,118,P 48,Letter,N,FALSE,CV,q,q,1720,TRUE,1
CVOE_D,4,1,4,119,S 45,Number,Y,TRUE,OE,q,q,1345,TRUE,1
CVOE_D,4,1,4,120,U 26,Number,N,TRUE,OE,p,p,2135,TRUE,1
