"X","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","RT","block_type","letter","number","key2","response2","match2","score2","zRT"
6308,"CVOE_B",2010,1,3,78,"H 03","Number","N",TRUE,"OE","q",794,"shuf","H",3,"o","o",TRUE,1,-0.506179237433386
6312,"CVOE_B",2010,1,3,82,"H 81","Number","Y",TRUE,"OE","q",577,"shuf","H",1,"o","o",TRUE,1,-0.608210760427615
6313,"CVOE_B",2010,1,3,83,"I 41","Number","N",FALSE,"OE","q",481,"shuf","I",1,"o","o",TRUE,1,-0.653349130047181
6315,"CVOE_B",2010,1,3,85,"O 17","Number","Y",FALSE,"OE","q",537,"shuf","O",7,"o","o",TRUE,1,-0.627018414435767
6316,"CVOE_B",2010,1,3,86,"A 10","Number","N",TRUE,"OE","p",602,"shuf","A",0,"e","e",TRUE,1,-0.596455976672519
6324,"CVOE_B",2010,1,3,94,"O 51","Number","Y",FALSE,"OE","q",608,"shuf","O",1,"o","o",TRUE,1,-0.593634828571296
6325,"CVOE_B",2010,1,3,95,"J 26","Number","N",FALSE,"OE","p",564,"shuf","J",6,"e","e",TRUE,1,-0.614323247980264
6327,"CVOE_B",2010,1,3,97,"U 85","Number","Y",FALSE,"OE","q",525,"shuf","U",5,"o","o",TRUE,1,-0.632660710638213
6328,"CVOE_B",2010,1,3,98,"J 77","Number","N",TRUE,"OE","q",562,"shuf","J",7,"o","o",TRUE,1,-0.615263630680672
6330,"CVOE_B",2010,1,3,100,"H 46","Number","Y",FALSE,"OE","p",545,"shuf","H",6,"e","e",TRUE,1,-0.623256883634137
6331,"CVOE_B",2010,1,3,101,"D 04","Number","N",FALSE,"OE","p",597,"shuf","D",4,"e","e",TRUE,1,-0.598806933423538
6333,"CVOE_B",2010,1,3,103,"D 99","Number","Y",TRUE,"OE","q",593,"shuf","D",9,"o","o",TRUE,1,-0.600687698824353
6337,"CVOE_B",2010,1,3,107,"O 84","Number","Y",TRUE,"OE","p",866,"shuf","O",4,"e","e",TRUE,1,-0.472325460218712
6338,"CVOE_B",2010,1,3,108,"A 78","Number","N",TRUE,"OE","p",663,"shuf","A",8,"e","e",TRUE,1,-0.567774304310086
6339,"CVOE_B",2010,1,3,109,"S 05","Number","N",TRUE,"OE","q",614,"shuf","S",5,"o","o",TRUE,1,-0.590813680470073
6342,"CVOE_B",2010,1,3,112,"U 15","Number","Y",FALSE,"OE","q",837,"shuf","U",5,"o","o",TRUE,1,-0.485961009374622
6345,"CVOE_B",2010,1,3,115,"O 44","Number","Y",TRUE,"OE","p",505,"shuf","O",4,"e","e",TRUE,1,-0.642064537642289
6349,"CVOE_B",2010,1,3,119,"S 22","Number","Y",FALSE,"OE","p",563,"shuf","S",2,"e","e",TRUE,1,-0.614793439330468
6354,"CVOE_B",2010,1,3,124,"J 20","Number","Y",FALSE,"OE","p",540,"shuf","J",0,"e","e",TRUE,1,-0.625607840385156
6357,"CVOE_B",2010,1,3,127,"I 68","Number","Y",TRUE,"OE","p",693,"shuf","I",8,"e","e",TRUE,1,-0.553668563803972
6358,"CVOE_B",2010,1,3,128,"J 72","Number","N",FALSE,"OE","p",668,"shuf","J",2,"e","e",TRUE,1,-0.565423347559067
6359,"CVOE_B",2010,1,3,129,"O 21","Number","N",FALSE,"OE","q",632,"shuf","O",1,"o","o",TRUE,1,-0.582350236166405
6360,"CVOE_B",2010,1,3,130,"H 22","Number","N",FALSE,"OE","p",692,"shuf","H",2,"e","e",TRUE,1,-0.554138755154176
6363,"CVOE_B",2010,1,4,3,"E 75","Number","Y",FALSE,"OE","q",693,"alt","E",5,"o","o",TRUE,1,-0.553668563803972
6364,"CVOE_B",2010,1,4,4,"H 81","Number","N",TRUE,"OE","q",1129,"alt","H",1,"o","o",TRUE,1,-0.348665135115108
6367,"CVOE_B",2010,1,4,7,"O 23","Number","Y",FALSE,"OE","q",916,"alt","O",3,"o","o",TRUE,1,-0.448815892708521
6368,"CVOE_B",2010,1,4,8,"P 05","Number","N",TRUE,"OE","q",898,"alt","P",5,"o","o",TRUE,1,-0.457279337012189
6371,"CVOE_B",2010,1,4,11,"A 70","Number","Y",TRUE,"OE","p",579,"alt","A",0,"e","e",TRUE,1,-0.607270377727207
6372,"CVOE_B",2010,1,4,12,"D 12","Number","N",FALSE,"OE","p",549,"alt","D",2,"e","e",TRUE,1,-0.621376118233321
6375,"CVOE_B",2010,1,4,15,"I 41","Number","Y",FALSE,"OE","q",572,"alt","I",1,"o","o",TRUE,1,-0.610561717178634
6376,"CVOE_B",2010,1,4,16,"J 63","Number","N",TRUE,"OE","q",669,"alt","J",3,"o","o",TRUE,1,-0.564953156208863
6379,"CVOE_B",2010,1,4,19,"S 61","Number","Y",TRUE,"OE","q",649,"alt","S",1,"o","o",TRUE,1,-0.57435698321294
6380,"CVOE_B",2010,1,4,20,"U 28","Number","N",TRUE,"OE","p",548,"alt","U",8,"e","e",TRUE,1,-0.621846309583525
6383,"CVOE_B",2010,1,4,23,"E 35","Number","Y",FALSE,"OE","q",574,"alt","E",5,"o","o",TRUE,1,-0.609621334478226
6384,"CVOE_B",2010,1,4,24,"H 62","Number","N",FALSE,"OE","p",520,"alt","H",2,"e","e",TRUE,1,-0.635011667389232
6387,"CVOE_B",2010,1,4,27,"O 12","Number","Y",TRUE,"OE","p",592,"alt","O",2,"e","e",TRUE,1,-0.601157890174557
6388,"CVOE_B",2010,1,4,28,"P 13","Number","N",TRUE,"OE","q",619,"alt","P",3,"o","o",TRUE,1,-0.588462723719054
6391,"CVOE_B",2010,1,4,31,"A 96","Number","Y",TRUE,"OE","p",1037,"alt","A",6,"e","e",TRUE,1,-0.391922739333859
6392,"CVOE_B",2010,1,4,32,"D 04","Number","N",FALSE,"OE","p",694,"alt","D",4,"e","e",TRUE,1,-0.553198372453768
6395,"CVOE_B",2010,1,4,35,"I 64","Number","Y",TRUE,"OE","p",586,"alt","I",4,"e","e",TRUE,1,-0.60397903827578
6396,"CVOE_B",2010,1,4,36,"J 76","Number","N",FALSE,"OE","p",556,"alt","J",6,"e","e",TRUE,1,-0.618084778781895
6399,"CVOE_B",2010,1,4,39,"S 72","Number","Y",FALSE,"OE","p",620,"alt","S",2,"e","e",TRUE,1,-0.58799253236885
6400,"CVOE_B",2010,1,4,40,"U 47","Number","N",FALSE,"OE","q",692,"alt","U",7,"o","o",TRUE,1,-0.554138755154176
6403,"CVOE_B",2010,1,4,43,"E 40","Number","Y",TRUE,"OE","p",1310,"alt","E",0,"e","e",TRUE,1,-0.263560500728217
6404,"CVOE_B",2010,1,4,44,"H 79","Number","N",TRUE,"OE","q",638,"alt","H",9,"o","o",TRUE,1,-0.579529088065182
6407,"CVOE_B",2010,1,4,47,"O 61","Number","Y",FALSE,"OE","q",633,"alt","O",1,"o","o",TRUE,1,-0.581880044816201
6408,"CVOE_B",2010,1,4,48,"P 58","Number","N",FALSE,"OE","p",521,"alt","P",8,"e","e",TRUE,1,-0.634541476039028
6411,"CVOE_B",2010,1,4,51,"A 17","Number","Y",FALSE,"OE","q",523,"alt","A",7,"o","o",TRUE,1,-0.633601093338621
6412,"CVOE_B",2010,1,4,52,"D 85","Number","N",TRUE,"OE","p",600,"alt","D",5,"o","e",FALSE,0,-0.597396359372927
6415,"CVOE_B",2010,1,4,55,"I 21","Number","Y",FALSE,"OE","q",522,"alt","I",1,"o","o",TRUE,1,-0.634071284688824
6416,"CVOE_B",2010,1,4,56,"J 29","Number","N",TRUE,"OE","q",1296,"alt","J",9,"o","o",TRUE,1,-0.27014317963107
6419,"CVOE_B",2010,1,4,59,"S 72","Number","Y",FALSE,"OE","p",594,"alt","S",2,"e","e",TRUE,1,-0.60021750747415
6420,"CVOE_B",2010,1,4,60,"U 84","Number","N",TRUE,"OE","p",716,"alt","U",4,"e","e",TRUE,1,-0.542854162749284
6423,"CVOE_B",2010,1,4,63,"E 99","Number","Y",FALSE,"OE","q",864,"alt","E",9,"o","o",TRUE,1,-0.473265842919119
6424,"CVOE_B",2010,1,4,64,"H 16","Number","N",FALSE,"OE","p",1111,"alt","H",6,"e","e",TRUE,1,-0.357128579418777
6427,"CVOE_B",2010,1,4,67,"O 22","Number","Y",TRUE,"OE","p",602,"alt","O",2,"e","e",TRUE,1,-0.596455976672519
6428,"CVOE_B",2010,1,4,68,"P 41","Number","N",TRUE,"OE","q",517,"alt","P",1,"o","o",TRUE,1,-0.636422241439844
6431,"CVOE_B",2010,1,4,71,"A 42","Number","Y",TRUE,"OE","p",761,"alt","A",2,"e","e",TRUE,1,-0.521695551990112
6432,"CVOE_B",2010,1,4,72,"D 85","Number","N",TRUE,"OE","q",569,"alt","D",5,"o","o",TRUE,1,-0.611972291229245
6435,"CVOE_B",2010,1,4,75,"I 70","Number","Y",TRUE,"OE","p",553,"alt","I",0,"e","e",TRUE,1,-0.619495352832506
6436,"CVOE_B",2010,1,4,76,"J 88","Number","N",FALSE,"OE","p",584,"alt","J",8,"e","e",TRUE,1,-0.604919420976188
6439,"CVOE_B",2010,1,4,79,"S 98","Number","Y",FALSE,"OE","p",811,"alt","S",8,"e","e",TRUE,1,-0.498185984479921
6440,"CVOE_B",2010,1,4,80,"U 37","Number","N",FALSE,"OE","q",616,"alt","U",7,"o","o",TRUE,1,-0.589873297769666
6443,"CVOE_B",2010,1,4,83,"E 93","Number","Y",FALSE,"OE","q",746,"alt","E",3,"o","o",TRUE,1,-0.52874842224317
6444,"CVOE_B",2010,1,4,84,"H 27","Number","N",TRUE,"OE","q",585,"alt","H",7,"o","o",TRUE,1,-0.604449229625984
6447,"CVOE_B",2010,1,4,87,"O 28","Number","Y",TRUE,"OE","p",512,"alt","O",8,"e","e",TRUE,1,-0.638773198190863
6448,"CVOE_B",2010,1,4,88,"P 59","Number","N",TRUE,"OE","q",636,"alt","P",9,"o","o",TRUE,1,-0.580469470765589
6451,"CVOE_B",2010,1,4,91,"A 56","Number","Y",TRUE,"OE","p",555,"alt","A",6,"e","e",TRUE,1,-0.618554970132098
6452,"CVOE_B",2010,1,4,92,"D 01","Number","N",TRUE,"OE","q",986,"alt","D",1,"o","o",TRUE,1,-0.415902498194254
6455,"CVOE_B",2010,1,4,95,"I 05","Number","Y",FALSE,"OE","q",590,"alt","I",5,"o","o",TRUE,1,-0.602098272874965
6456,"CVOE_B",2010,1,4,96,"J 55","Number","N",TRUE,"OE","q",580,"alt","J",5,"o","o",TRUE,1,-0.606800186377003
6459,"CVOE_B",2010,1,4,99,"S 92","Number","Y",FALSE,"OE","p",591,"alt","S",2,"e","e",TRUE,1,-0.601628081524761
6460,"CVOE_B",2010,1,4,100,"U 34","Number","N",TRUE,"OE","p",649,"alt","U",4,"e","e",TRUE,1,-0.57435698321294
6463,"CVOE_B",2010,1,4,103,"E 48","Number","Y",TRUE,"OE","p",648,"alt","E",8,"e","e",TRUE,1,-0.574827174563144
6464,"CVOE_B",2010,1,4,104,"H 76","Number","N",FALSE,"OE","p",611,"alt","H",6,"e","e",TRUE,1,-0.592224254520685
6467,"CVOE_B",2010,1,4,107,"O 48","Number","Y",TRUE,"OE","p",564,"alt","O",8,"e","e",TRUE,1,-0.614323247980264
6468,"CVOE_B",2010,1,4,108,"P 22","Number","N",FALSE,"OE","p",545,"alt","P",2,"e","e",TRUE,1,-0.623256883634137
6471,"CVOE_B",2010,1,4,111,"A 91","Number","Y",FALSE,"OE","q",727,"alt","A",1,"o","o",TRUE,1,-0.537682057897042
6472,"CVOE_B",2010,1,4,112,"D 78","Number","N",FALSE,"OE","p",699,"alt","D",8,"e","e",TRUE,1,-0.550847415702749
6475,"CVOE_B",2010,1,4,115,"I 65","Number","Y",FALSE,"OE","q",746,"alt","I",5,"o","o",TRUE,1,-0.52874842224317
6476,"CVOE_B",2010,1,4,116,"J 52","Number","N",FALSE,"OE","p",511,"alt","J",2,"e","e",TRUE,1,-0.639243389541066
6479,"CVOE_B",2010,1,4,119,"S 45","Number","Y",TRUE,"OE","q",951,"alt","S",5,"o","o",TRUE,1,-0.432359195451387
6480,"CVOE_B",2010,1,4,120,"U 26","Number","N",TRUE,"OE","p",1610,"alt","U",6,"e","e",TRUE,1,-0.122503095667072
6675,"CVOE_C",1007,1,3,13,"E 75","Number","Y",FALSE,"OE","q",2168,"alt","E",5,"o","o",TRUE,1,0.139863677746658
6676,"CVOE_C",1007,1,3,14,"H 81","Number","N",TRUE,"OE","q",3288,"alt","H",1,"o","o",TRUE,1,0.666477989974932
6679,"CVOE_C",1007,1,3,17,"O 23","Number","Y",FALSE,"OE","q",2060,"alt","O",3,"o","o",TRUE,1,0.0890830119246454
6680,"CVOE_C",1007,1,3,18,"P 05","Number","N",TRUE,"OE","q",1970,"alt","P",5,"o","o",TRUE,1,0.0467657904063019
6683,"CVOE_C",1007,1,3,21,"A 70","Number","Y",TRUE,"OE","p",2457,"alt","A",0,"e","e",TRUE,1,0.275748977955561
6684,"CVOE_C",1007,1,3,22,"D 12","Number","N",FALSE,"OE","p",1453,"alt","D",2,"e","e",TRUE,1,-0.196323137649071
6687,"CVOE_C",1007,1,3,25,"I 41","Number","Y",FALSE,"OE","q",1964,"alt","I",1,"o","o",TRUE,1,0.043944642305079
6688,"CVOE_C",1007,1,3,26,"J 63","Number","N",TRUE,"OE","q",3181,"alt","J",3,"o","o",TRUE,1,0.616167515503124
6691,"CVOE_C",1007,1,3,29,"S 61","Number","Y",TRUE,"OE","q",2864,"alt","S",1,"o","o",TRUE,1,0.467116857488514
6692,"CVOE_C",1007,1,3,30,"U 28","Number","N",TRUE,"OE","p",3028,"alt","U",8,"e","e",TRUE,1,0.54422823892194
6695,"CVOE_C",1007,1,3,33,"E 35","Number","Y",FALSE,"OE","q",2879,"alt","E",5,"o","o",TRUE,1,0.474169727741571
6696,"CVOE_C",1007,1,3,34,"H 62","Number","N",FALSE,"OE","p",2039,"alt","H",2,"e","e",TRUE,1,0.0792089935703653
6699,"CVOE_C",1007,1,3,37,"O 12","Number","Y",TRUE,"OE","p",1411,"alt","O",2,"e","e",TRUE,1,-0.216071174357632
6700,"CVOE_C",1007,1,3,38,"P 13","Number","N",TRUE,"OE","q",1358,"alt","P",3,"o","o",TRUE,1,-0.240991315918434
6703,"CVOE_C",1007,1,3,41,"A 96","Number","Y",TRUE,"OE","q",3198,"alt","A",6,"e","o",FALSE,0,0.624160768456589
6704,"CVOE_C",1007,1,3,42,"D 04","Number","N",FALSE,"OE","p",2106,"alt","D",4,"e","e",TRUE,1,0.110711814034021
6707,"CVOE_C",1007,1,3,45,"I 64","Number","Y",TRUE,"OE","p",3023,"alt","I",4,"e","e",TRUE,1,0.541877282170921
6708,"CVOE_C",1007,1,3,46,"J 76","Number","N",FALSE,"OE","q",2514,"alt","J",6,"e","o",FALSE,0,0.302549884917178
6711,"CVOE_C",1007,1,3,49,"S 72","Number","Y",FALSE,"OE","q",2227,"alt","S",2,"e","o",FALSE,0,0.167604967408683
6712,"CVOE_C",1007,1,3,50,"U 47","Number","N",FALSE,"OE","q",2160,"alt","U",7,"o","o",TRUE,1,0.136102146945027
6715,"CVOE_C",1007,1,3,53,"E 40","Number","Y",TRUE,"OE","p",1685,"alt","E",0,"e","e",TRUE,1,-0.0872387444017858
6716,"CVOE_C",1007,1,3,54,"H 79","Number","N",TRUE,"OE","q",1442,"alt","H",9,"o","o",TRUE,1,-0.201495242501313
6719,"CVOE_C",1007,1,3,57,"O 61","Number","Y",FALSE,"OE","q",2397,"alt","O",1,"o","o",TRUE,1,0.247537496943332
6720,"CVOE_C",1007,1,3,58,"P 58","Number","N",FALSE,"OE","q",2102,"alt","P",8,"e","o",FALSE,0,0.108831048633206
6723,"CVOE_C",1007,1,3,61,"A 17","Number","Y",FALSE,"OE","q",1966,"alt","A",7,"o","o",TRUE,1,0.0448850250054866
6724,"CVOE_C",1007,1,3,62,"D 85","Number","N",TRUE,"OE","q",2161,"alt","D",5,"o","o",TRUE,1,0.136572338295231
6727,"CVOE_C",1007,1,3,65,"I 21","Number","Y",FALSE,"OE","q",1896,"alt","I",1,"o","o",TRUE,1,0.0119716304912195
6728,"CVOE_C",1007,1,3,66,"J 29","Number","N",TRUE,"OE","q",1421,"alt","J",9,"o","o",TRUE,1,-0.211369260855593
6731,"CVOE_C",1007,1,3,69,"S 72","Number","Y",FALSE,"OE","q",1611,"alt","S",2,"e","o",FALSE,0,-0.122032904316868
6732,"CVOE_C",1007,1,3,70,"U 84","Number","N",TRUE,"OE","p",1982,"alt","U",4,"e","e",TRUE,1,0.0524080866087477
6735,"CVOE_C",1007,1,3,73,"E 99","Number","Y",FALSE,"OE","q",2708,"alt","E",9,"o","o",TRUE,1,0.393767006856719
6736,"CVOE_C",1007,1,3,74,"H 16","Number","N",FALSE,"OE","p",1746,"alt","H",6,"e","e",TRUE,1,-0.058557072039353
6739,"CVOE_C",1007,1,3,77,"O 22","Number","Y",TRUE,"OE","p",1481,"alt","O",2,"e","e",TRUE,1,-0.183157779843364
6740,"CVOE_C",1007,1,3,78,"P 41","Number","N",TRUE,"OE","q",1841,"alt","P",1,"o","o",TRUE,1,-0.0138888937699904
6743,"CVOE_C",1007,1,3,81,"A 42","Number","Y",TRUE,"OE","p",1810,"alt","A",2,"e","e",TRUE,1,-0.0284648256263087
6744,"CVOE_C",1007,1,3,82,"D 85","Number","N",TRUE,"OE","q",1352,"alt","D",5,"o","o",TRUE,1,-0.243812464019657
6747,"CVOE_C",1007,1,3,85,"I 70","Number","Y",TRUE,"OE","p",3040,"alt","I",0,"e","e",TRUE,1,0.549870535124386
6748,"CVOE_C",1007,1,3,86,"J 88","Number","N",FALSE,"OE","p",1292,"alt","J",8,"e","e",TRUE,1,-0.272023945031886
6751,"CVOE_C",1007,1,3,89,"S 98","Number","Y",FALSE,"OE","q",2509,"alt","S",8,"e","o",FALSE,0,0.300198928166159
6752,"CVOE_C",1007,1,3,90,"U 37","Number","N",FALSE,"OE","q",1566,"alt","U",7,"o","o",TRUE,1,-0.14319151507604
6755,"CVOE_C",1007,1,3,93,"E 93","Number","Y",FALSE,"OE","q",1794,"alt","E",3,"o","o",TRUE,1,-0.0359878872295698
6756,"CVOE_C",1007,1,3,94,"H 27","Number","N",TRUE,"OE","q",2535,"alt","H",7,"o","o",TRUE,1,0.312423903271458
6759,"CVOE_C",1007,1,3,97,"O 28","Number","Y",TRUE,"OE","p",1809,"alt","O",8,"e","e",TRUE,1,-0.0289350169765126
6760,"CVOE_C",1007,1,3,98,"P 59","Number","N",TRUE,"OE","q",1426,"alt","P",9,"o","o",TRUE,1,-0.209018304104574
6763,"CVOE_C",1007,1,3,101,"A 56","Number","Y",TRUE,"OE","q",1947,"alt","A",6,"e","o",FALSE,0,0.0359513893516141
6764,"CVOE_C",1007,1,3,102,"D 01","Number","N",TRUE,"OE","q",2420,"alt","D",1,"o","o",TRUE,1,0.258351897998019
6767,"CVOE_C",1007,1,3,105,"I 05","Number","Y",FALSE,"OE","q",1809,"alt","I",5,"o","o",TRUE,1,-0.0289350169765126
6768,"CVOE_C",1007,1,3,106,"J 55","Number","N",TRUE,"OE","q",1653,"alt","J",5,"o","o",TRUE,1,-0.102284867608308
6771,"CVOE_C",1007,1,3,109,"S 92","Number","Y",FALSE,"OE","q",2343,"alt","S",2,"e","o",FALSE,0,0.222147164032325
6772,"CVOE_C",1007,1,3,110,"U 34","Number","N",TRUE,"OE","q",2532,"alt","U",4,"e","o",FALSE,0,0.311013329220847
6775,"CVOE_C",1007,1,3,113,"E 48","Number","Y",TRUE,"OE","p",2054,"alt","E",8,"e","e",TRUE,1,0.0862618638234225
6776,"CVOE_C",1007,1,3,114,"H 76","Number","N",FALSE,"OE","q",1698,"alt","H",6,"e","o",FALSE,0,-0.0811262568491362
6779,"CVOE_C",1007,1,3,117,"O 48","Number","Y",TRUE,"OE","p",1643,"alt","O",8,"e","e",TRUE,1,-0.106986781110346
6780,"CVOE_C",1007,1,3,118,"P 22","Number","N",FALSE,"OE","p",1329,"alt","P",2,"e","e",TRUE,1,-0.254626865074345
6783,"CVOE_C",1007,1,3,121,"A 91","Number","Y",FALSE,"OE","q",2930,"alt","A",1,"o","o",TRUE,1,0.498149486601966
6784,"CVOE_C",1007,1,3,122,"D 78","Number","N",FALSE,"OE","q",2359,"alt","D",8,"e","o",FALSE,0,0.229670225635587
6787,"CVOE_C",1007,1,3,125,"I 65","Number","Y",FALSE,"OE","q",1772,"alt","I",5,"o","o",TRUE,1,-0.0463320969340538
6788,"CVOE_C",1007,1,3,126,"J 52","Number","N",FALSE,"OE","q",1261,"alt","J",2,"e","o",FALSE,0,-0.286599876888204
6791,"CVOE_C",1007,1,3,129,"S 45","Number","Y",TRUE,"OE","q",1919,"alt","S",5,"o","o",TRUE,1,0.0227860315459073
6792,"CVOE_C",1007,1,3,130,"U 26","Number","N",TRUE,"OE","p",2336,"alt","U",6,"e","e",TRUE,1,0.218855824580899
6793,"CVOE_C",1007,1,4,1,"U 38","Number","N",TRUE,"OE","q",2849,"shuf","U",8,"e","o",FALSE,0,0.460063987235457
6794,"CVOE_C",1007,1,4,2,"P 73","Number","N",TRUE,"OE","q",1576,"shuf","P",3,"o","o",TRUE,1,-0.138489601574002
6796,"CVOE_C",1007,1,4,4,"J 61","Number","Y",TRUE,"OE","q",2519,"shuf","J",1,"o","o",TRUE,1,0.304900841668197
6797,"CVOE_C",1007,1,4,5,"D 51","Number","N",TRUE,"OE","q",1463,"shuf","D",1,"o","o",TRUE,1,-0.191621224147033
6798,"CVOE_C",1007,1,4,6,"S 28","Number","N",FALSE,"OE","p",1682,"shuf","S",8,"e","e",TRUE,1,-0.0886493184523973
6802,"CVOE_C",1007,1,4,10,"E 05","Number","Y",FALSE,"OE","q",1730,"shuf","E",5,"o","o",TRUE,1,-0.0660801336426141
6804,"CVOE_C",1007,1,4,12,"D 88","Number","Y",FALSE,"OE","p",2449,"shuf","D",8,"e","e",TRUE,1,0.27198744715393
6806,"CVOE_C",1007,1,4,14,"U 43","Number","Y",FALSE,"OE","q",2017,"shuf","U",3,"o","o",TRUE,1,0.0688647838658813
6807,"CVOE_C",1007,1,4,15,"H 10","Number","N",FALSE,"OE","p",1562,"shuf","H",0,"e","e",TRUE,1,-0.145072280476855
6810,"CVOE_C",1007,1,4,18,"H 54","Number","Y",FALSE,"OE","q",2039,"shuf","H",4,"e","o",FALSE,0,0.0792089935703653
6811,"CVOE_C",1007,1,4,19,"E 99","Number","N",FALSE,"OE","q",1759,"shuf","E",9,"o","o",TRUE,1,-0.0524445844867034
6815,"CVOE_C",1007,1,4,23,"H 79","Number","Y",TRUE,"OE","q",1545,"shuf","H",9,"o","o",TRUE,1,-0.15306553343032
6816,"CVOE_C",1007,1,4,24,"J 60","Number","N",FALSE,"OE","p",1953,"shuf","J",0,"e","e",TRUE,1,0.038772537452837
6818,"CVOE_C",1007,1,4,26,"P 11","Number","Y",TRUE,"OE","q",2690,"shuf","P",1,"o","o",TRUE,1,0.38530356255305
6819,"CVOE_C",1007,1,4,27,"D 39","Number","N",TRUE,"OE","q",1623,"shuf","D",9,"o","o",TRUE,1,-0.116390608114422
6820,"CVOE_C",1007,1,4,28,"E 90","Number","N",TRUE,"OE","q",1553,"shuf","E",0,"e","o",FALSE,0,-0.14930400262869
6821,"CVOE_C",1007,1,4,29,"I 38","Number","N",TRUE,"OE","q",3164,"shuf","I",8,"e","o",FALSE,0,0.608174262549659
6823,"CVOE_C",1007,1,4,31,"D 41","Number","Y",TRUE,"OE","q",2303,"shuf","D",1,"o","o",TRUE,1,0.203339510024173
6824,"CVOE_C",1007,1,4,32,"E 06","Number","N",TRUE,"OE","p",2389,"shuf","E",6,"e","e",TRUE,1,0.243775966141701
6825,"CVOE_C",1007,1,4,33,"A 27","Number","N",FALSE,"OE","q",1601,"shuf","A",7,"o","o",TRUE,1,-0.126734817818906
6829,"CVOE_C",1007,1,4,37,"P 05","Number","Y",TRUE,"OE","q",1565,"shuf","P",5,"o","o",TRUE,1,-0.143661706426244
6831,"CVOE_C",1007,1,4,39,"I 96","Number","Y",TRUE,"OE","q",2715,"shuf","I",6,"e","o",FALSE,0,0.397058346308145
6832,"CVOE_C",1007,1,4,40,"A 88","Number","N",TRUE,"OE","p",1946,"shuf","A",8,"e","e",TRUE,1,0.0354811980014103
6833,"CVOE_C",1007,1,4,41,"I 67","Number","N",FALSE,"OE","q",1441,"shuf","I",7,"o","o",TRUE,1,-0.201965433851517
6834,"CVOE_C",1007,1,4,42,"D 40","Number","N",FALSE,"OE","p",1480,"shuf","D",0,"e","e",TRUE,1,-0.183627971193568
6836,"CVOE_C",1007,1,4,44,"U 24","Number","Y",TRUE,"OE","p",1902,"shuf","U",4,"e","e",TRUE,1,0.0147927785924424
6837,"CVOE_C",1007,1,4,45,"P 74","Number","N",FALSE,"OE","q",1719,"shuf","P",4,"e","o",FALSE,0,-0.071252238494856
6838,"CVOE_C",1007,1,4,46,"E 70","Number","N",TRUE,"OE","p",1933,"shuf","E",0,"e","e",TRUE,1,0.0293687104487607
6839,"CVOE_C",1007,1,4,47,"S 27","Number","N",TRUE,"OE","q",2369,"shuf","S",7,"o","o",TRUE,1,0.234372139137625
6843,"CVOE_C",1007,1,4,51,"D 74","Number","Y",FALSE,"OE","q",1892,"shuf","D",4,"e","o",FALSE,0,0.0100908650904042
6845,"CVOE_C",1007,1,4,53,"E 24","Number","Y",TRUE,"OE","p",1793,"shuf","E",4,"e","e",TRUE,1,-0.0364580785797736
6847,"CVOE_C",1007,1,4,55,"D 77","Number","Y",TRUE,"OE","q",1321,"shuf","D",7,"o","o",TRUE,1,-0.258388395875975
6848,"CVOE_C",1007,1,4,56,"S 75","Number","N",TRUE,"OE","q",2097,"shuf","S",5,"o","o",TRUE,1,0.106480091882187
6851,"CVOE_C",1007,1,4,59,"A 38","Number","Y",TRUE,"OE","q",2474,"shuf","A",8,"e","o",FALSE,0,0.283742230909025
6853,"CVOE_C",1007,1,4,61,"S 51","Number","Y",TRUE,"OE","q",1680,"shuf","S",1,"o","o",TRUE,1,-0.0895897011528049
6857,"CVOE_C",1007,1,4,65,"O 15","Number","Y",FALSE,"OE","q",1585,"shuf","O",5,"o","o",TRUE,1,-0.134257879422167
6859,"CVOE_C",1007,1,4,67,"U 97","Number","Y",FALSE,"OE","q",1648,"shuf","U",7,"o","o",TRUE,1,-0.104635824359327
6860,"CVOE_C",1007,1,4,68,"H 03","Number","N",TRUE,"OE","q",2582,"shuf","H",3,"o","o",TRUE,1,0.334522896731038
6864,"CVOE_C",1007,1,4,72,"H 81","Number","Y",TRUE,"OE","q",1454,"shuf","H",1,"o","o",TRUE,1,-0.195852946298867
6865,"CVOE_C",1007,1,4,73,"I 41","Number","N",FALSE,"OE","q",1785,"shuf","I",1,"o","o",TRUE,1,-0.0402196093814042
6867,"CVOE_C",1007,1,4,75,"O 17","Number","Y",FALSE,"OE","q",1563,"shuf","O",7,"o","o",TRUE,1,-0.144602089126651
6868,"CVOE_C",1007,1,4,76,"A 10","Number","N",TRUE,"OE","p",1761,"shuf","A",0,"e","e",TRUE,1,-0.0515042017862958
6876,"CVOE_C",1007,1,4,84,"O 51","Number","Y",FALSE,"OE","q",1602,"shuf","O",1,"o","o",TRUE,1,-0.126264626468703
6877,"CVOE_C",1007,1,4,85,"J 26","Number","N",FALSE,"OE","p",1875,"shuf","J",6,"e","e",TRUE,1,0.00209761213693934
6879,"CVOE_C",1007,1,4,87,"U 85","Number","Y",FALSE,"OE","q",1629,"shuf","U",5,"o","o",TRUE,1,-0.1135694600132
6880,"CVOE_C",1007,1,4,88,"J 77","Number","N",TRUE,"OE","q",1531,"shuf","J",7,"o","o",TRUE,1,-0.159648212333174
