Subject,cue_target,ListNum,combined,Direction
63,War - Revolution,34,3851,B
63,Talk - Discussion,35,3143,B
63,Eat - Dine,35,3236,B
63,Cow - Herd,36,2725,B
63,Scissors - Shears,36,3022,B
63,Fight - Feud,37,3323,B
63,Card - Credit,37,3919,B
63,Plant - Cactus,38,3633,B
63,Flower - Orchid,38,4738,B
63,Fish - Tuna,39,2425,B
63,Cold - Chill,39,4029,B
63,Love - Affection,40,2687,B
63,Hammer - Chisel,40,3498,B
63,Assignment - Due,41,2595,S
63,Shave - Razor,41,3055,S
63,Amount - Number,42,2760,S
63,Equal - Rights,42,4488,S
63,Jar - Mason,43,2225,S
63,Site - Location,43,4402,S
63,Waste - Dump,44,2325,S
63,Wax - Candle,44,2743,S
63,Jury - Trial,45,3145,S
63,Bracelet - Wrist,45,3929,S
63,Design - Architecture,46,2772,S
63,Carbon - Element,46,4078,S
63,Bar - Grill,47,2371,S
63,Away - Gone,47,3449,S
63,Drink - Water,48,3651,S
63,Liver - Kidney,48,4851,S
63,Ground - Earth,49,3122,S
63,End - Begin,49,4120,S
63,Lonely - Alone,50,3238,S
63,Wind - Blow,50,3515,S
63,Soda - Pop,51,3137,S
63,Seatbelt - Safety,51,3722,S
63,Cheese - Wine,52,3129,S
63,Lie - Truth,52,4988,S
63,Toilet - Bathroom,53,2048,S
63,Communication - Phone,53,3422,S
63,Decision - Choice,54,2927,S
63,Reel - Rod,54,3237,S
63,Tick - Flea,55,3140,S
63,Foot - Shoe,55,3609,S
63,Noise - Loud,56,3507,S
63,Future - Past,56,4085,S
63,Salad - Lettuce,57,3416,S
63,Have - Own,57,3827,S
63,Bee - Honey,58,2456,S
63,Temper - Tantrum,58,4683,S
63,Child - Baby,59,2684,S
63,Tan - Sun,59,4201,S
63,Maroon - Justice,60,2582,S
63,Round - Circle,60,3189,S
63,Cloth - Stretch,61,2849,S
63,Clutter - Pusher,61,3940,U
63,Election - Maze,62,1968,U
63,Sacking - Dietary,62,2782,U
63,Hungry - Park,63,0,U
63,Charm - Vehicle,63,2128,U
63,Obtain - Meat,64,2734,U
63,Woman - Lift,64,3693,U
63,Able - Crackle,65,2716,U
63,Belt - Soon,65,2938,U
63,Floor - Discover,66,2746,U
63,Shake - Shell,66,3009,U
63,Business - Death,67,2852,U
63,Fiction - Listen,67,3011,U
63,Sight - Debate,68,3008,U
63,Joke - Keys,68,3717,U
63,Hate - Name,69,4606,U
63,Bronze - Artery,69,4785,U
63,Hand - Fix,70,3739,U
63,Bang - Fuzzy,70,3843,U
63,Clear - Moat,71,2911,U
63,Position - Machine,71,3318,U
63,Wet - Dry,72,2557,U
63,Car - Happy,72,3470,U
63,Steak - Give,73,2651,U
63,Tuck - Allow,73,3378,U
63,Clothes - Cake,74,2823,U
63,Lion - Art,74,3800,U
63,Toil - Lease,75,2306,U
63,Accident - Strong,75,3567,U
63,Sign - Loan,76,3091,U
63,Riddle - Sugar,76,4075,U
63,Ounce - Both,77,2546,U
63,Add - Valley,77,2625,U
63,Morning - Temperature,78,2479,U
63,Would - Cash,78,3278,U
63,Children - Mirror,79,3028,U
63,Sick - Hide,79,3440,U
63,Vase - King,80,2725,U
63,Main - Scar,80,3376,U
64,Enough - Full,1,1553,F
64,Flip - Turn,1,4031,F
64,Sip - Drink,2,1878,F
64,Windshield - Car,2,2050,F
64,Villain - Bad,3,3494,F
64,Cave - Dark,3,3738,F
64,Seize - Take,4,2070,F
64,Penguin - Bird,4,2685,F
64,Growth - Height,5,2517,F
64,Actress - Star,5,4650,F
64,Word - Sentence,6,3165,F
64,Thimble - Thread,6,4410,F
64,Wasp - Bug,7,1691,F
64,Revenge - Even,7,3003,F
64,Division - Math,8,1329,F
64,Balloon - Pop,8,4979,F
64,Attorney - Law,9,1150,F
64,Strawberry - Fruit,9,1932,F
64,Fantastic - Great,10,1783,F
64,Favorite - Best,10,3181,F
64,Latch - Key,11,1116,F
64,Panther - Cat,11,1806,F
64,Chili - Hot,12,1175,F
64,Breakable - Glass,12,4432,F
64,Racket - Ball,13,2253,F
64,Coffin - Dead,13,2636,F
64,Aircraft - Plane,14,2677,F
64,Chore - Work,14,3486,F
64,Sardine - Fish,15,2273,F
64,Famine - Hunger,15,3188,F
64,Drowsy - Sleep,16,3518,F
64,League - Baseball,16,4403,F
64,Stench - Smell,17,1842,F
64,Banker - Money,17,3435,F
64,Attire - Clothes,18,1647,F
64,Truthful - Honest,18,3950,F
64,Nap - Sleep,19,3761,F
64,Pilot - Plane,19,4529,F
64,Blaze - Fire,20,2461,F
64,Brawl - Fight,20,3913,F
64,Bad - Delinquent,21,2328,B
64,Long - Extension,21,3515,B
64,Stomach - Digestion,22,1334,B
64,Game - Clue,22,3228,B
64,Money - Wage,23,1404,B
64,Tie - Shoelace,23,2288,B
64,News - Editor,24,1903,B
64,Mystery - Detective,24,2281,B
64,Sting - Hornet,25,2464,B
64,End - Adjourn,25,4290,B
64,Dog - Furry,26,3003,B
64,Cold - Bitter,26,4045,B
64,Trash - Litter,27,2093,B
64,Plant - Root,27,3562,B
64,Red - Cherry,28,1755,B
64,Bird - Swan,28,2004,B
64,Dog - Paw,29,2155,B
64,Head - Scalp,29,4369,B
64,Out - Way,30,4731,B
64,Car - Driver,30,9,B
64,Clean - Hygiene,31,1827,B
64,Cut - Chop,31,2328,B
64,Water - Bridge,32,2164,B
64,Donkey - Mule,32,4921,B
64,Rock - Geology,33,2151,B
64,Paper - Document,33,2555,B
64,War - Revolution,34,2383,B
64,Smell - Incense,34,3674,B
64,Eat - Dine,35,2871,B
64,Talk - Discussion,35,4041,B
64,Cow - Herd,36,1616,B
64,Scissors - Shears,36,3575,B
64,Fight - Feud,37,0,B
64,Card - Credit,37,1410,B
64,Plant - Cactus,38,2343,B
64,Flower - Orchid,38,3373,B
64,Fish - Tuna,39,2464,B
64,Cold - Chill,39,2943,B
64,Love - Affection,40,1721,B
64,Hammer - Chisel,40,2969,B
64,Assignment - Due,41,2684,S
64,Shave - Razor,41,4659,S
64,Equal - Rights,42,2551,S
64,Amount - Number,42,2888,S
64,Site - Location,43,2727,S
64,Jar - Mason,43,4753,S
64,Wax - Candle,44,1757,S
64,Waste - Dump,44,3062,S
64,Jury - Trial,45,1128,S
64,Bracelet - Wrist,45,2079,S
64,Carbon - Element,46,2524,S
64,Design - Architecture,46,27,S
64,Bar - Grill,47,2141,S
64,Away - Gone,47,2439,S
64,Drink - Water,48,3451,S
64,Liver - Kidney,48,4275,S
64,Ground - Earth,49,3408,S
64,End - Begin,49,3558,S
64,Wind - Blow,50,1832,S
64,Lonely - Alone,50,3467,S
64,Seatbelt - Safety,51,2533,S
64,Soda - Pop,51,2649,S
64,Lie - Truth,52,2125,S
64,Cheese - Wine,52,2494,S
64,Communication - Phone,53,3286,S
64,Toilet - Bathroom,53,3681,S
64,Reel - Rod,54,2790,S
64,Decision - Choice,54,886,S
64,Tick - Flea,55,2788,S
64,Foot - Shoe,55,3176,S
64,Future - Past,56,2607,S
64,Noise - Loud,56,3595,S
64,Salad - Lettuce,57,2336,S
64,Have - Own,57,4454,S
64,Bee - Honey,58,2680,S
64,Temper - Tantrum,58,4367,S
64,Tan - Sun,59,2014,S
64,Child - Baby,59,4995,S
64,Round - Circle,60,1720,S
64,Maroon - Justice,60,2636,S
64,Clutter - Pusher,61,4384,S
64,Cloth - Stretch,61,4914,U
64,Sacking - Dietary,62,2921,U
64,Election - Maze,62,3323,U
64,Hungry - Park,63,3315,U
64,Charm - Vehicle,63,846,U
64,Woman - Lift,64,1961,U
64,Obtain - Meat,64,4921,U
64,Belt - Soon,65,2576,U
64,Able - Crackle,65,4282,U
64,Floor - Discover,66,2149,U
64,Shake - Shell,66,4190,U
64,Business - Death,67,1238,U
64,Fiction - Listen,67,3207,U
64,Joke - Keys,68,2803,U
64,Sight - Debate,68,4074,U
64,Hate - Name,69,0,U
64,Bronze - Artery,69,4290,U
64,Hand - Fix,70,3011,U
64,Bang - Fuzzy,70,3230,U
64,Position - Machine,71,1873,U
64,Clear - Moat,71,2388,U
64,Car - Happy,72,1187,U
64,Wet - Dry,72,2669,U
64,Tuck - Allow,73,2483,U
64,Steak - Give,73,2550,U
64,Clothes - Cake,74,2899,U
64,Lion - Art,74,4188,U
64,Toil - Lease,75,1839,U
64,Accident - Strong,75,4672,U
64,Sign - Loan,76,134,U
64,Riddle - Sugar,76,3795,U
64,Ounce - Both,77,3550,U
64,Add - Valley,77,4561,U
64,Would - Cash,78,1956,U
64,Morning - Temperature,78,4258,U
64,Sick - Hide,79,2393,U
64,Children - Mirror,79,3619,U
64,Vase - King,80,2388,U
64,Main - Scar,80,3225,U
65,Extension - Long,1,3449,F
65,Delinquent - Bad,1,4857,F
65,Clue - Game,2,3056,F
65,Digestion - Stomach,2,4070,F
65,Cactus - Plant,3,2979,F
65,Wage - Money,3,2995,F
65,Chisel - Hammer,4,3361,F
65,Shoelace - Tie,4,3494,F
65,Editor - News,5,2384,F
65,Detective - Mystery,5,2924,F
65,Adjourn - End,6,2674,F
65,Hornet - Sting,6,4566,F
65,Furry - Dog,7,2822,F
65,Bitter - Cold,7,3692,F
65,Litter - Trash,8,2289,F
65,Root - Plant,8,4270,F
65,Cherry - Red,9,2130,F
65,Swan - Bird,9,4272,F
65,Paw - Dog,10,2569,F
65,Scalp - Head,10,3553,F
65,Driver - Car,11,2038,F
65,Way - Out,11,4208,F
65,Chop - Cut,12,2579,F
65,Hygiene - Clean,12,3365,F
65,Mule - Donkey,13,1924,F
65,Bridge - Water,13,3088,F
65,Document - Paper,14,2087,F
65,Geology - Rock,14,2988,F
65,Incense - Smell,15,4442,F
65,Revolution - War,15,4889,F
65,Dine - Eat,16,1862,F
65,Discussion - Talk,16,4047,F
65,Shears - Scissors,17,2689,F
65,Herd - Cow,17,3896,F
65,Feud - Fight,18,1325,F
65,Credit - Card,18,4353,F
65,Chill - Cold,19,2054,F
65,Orchid - Flower,19,4002,F
65,Affection - Love,20,1919,F
65,Tuna -  Fish,20,3372,F
65,Full - Enough,21,2504,B
65,Turn - Flip,21,3196,B
65,Car - Windshield,22,2551,B
65,Drink - Sip,22,3594,B
65,Bad - Villain,23,3005,B
65,Dark - Cave,23,4715,B
65,Take - Seize,24,2868,B
65,Bird - Penguin,24,3304,B
65,Star - Actress,25,3024,B
65,Height - Growth,25,3074,B
65,Thread - Thimble,26,2652,B
65,Sentence - Word,26,3272,B
65,Even - Revenge,27,2865,B
65,Bug - Wasp,27,4669,B
65,Pop - Balloon,28,2321,B
65,Math - Division,28,3238,B
65,Fruit - Strawberry,29,2815,B
65,Law - Attorney,29,3365,B
65,Best - Favorite,30,2979,B
65,Great - Fantastic,30,3483,B
65,Cat - Panther,31,2452,B
65,Key - Latch,31,2794,B
65,Hot - Chili,32,2999,B
65,Glass - Breakable,32,3091,B
65,Dead - Coffin,33,2439,B
65,Ball - Racket,33,4414,B
65,Plane - Aircraft,34,3291,B
65,Work - Chore,34,3447,B
65,Hunger - Famine,35,2104,B
65,Fish - Sardine,35,3712,B
65,Baseball - League,36,2466,B
65,Sleep - Drowsy,36,2840,B
65,Money - Banker,37,2290,B
65,Smell - Stench,37,2960,B
65,Honest - Truthful,38,3313,B
65,Clothes - Attire,38,3718,B
65,Plane - Pilot,39,2934,B
65,Sleep - Nap,39,3067,B
65,Fight - Brawl,40,2555,B
65,Fire - Blaze,40,3171,B
65,Razor - Shave,41,1915,S
65,Due - Assignment,41,4792,S
65,Rights - Equal,42,2172,S
65,Number - Amount,42,3242,S
65,Mason - Jar,43,2194,S
65,Location - Site,43,366,S
65,Candle - Wax,44,1984,S
65,Dump - Waste,44,4280,S
65,Wrist - Bracelet,45,2035,S
65,Trial - Jury,45,2545,S
65,Element - Carbon,46,4072,S
65,Architecture - Design,46,4378,S
65,Gone - Away,47,3060,S
65,Grill -Bar,47,3879,S
65,Kidney - Liver,48,2718,S
65,Water - Drink,48,3320,S
65,Begin - End,49,3240,S
65,Earth - Ground,49,3306,S
65,Alone - Lonely,50,3389,S
65,Blow - Wind,50,4883,S
65,Dry - Wet,51,1828,S
65,Pop - Soda,51,3117,S
65,Wine - Cheese,52,3128,S
65,Safety - Seatbelt,52,3322,S
65,Bathroom - Toilet,53,1321,S
65,Truth - Lie,53,2278,S
65,Phone - Communication,54,3198,S
65,Choice - Decision,54,3519,S
65,Rod - Reel,55,2510,S
65,Shoe - Foot,55,3764,S
65,Flea - Tick,56,2703,S
65,Past - Future,56,2871,S
65,Loud - Noise,57,2144,S
65,Lettuce - Salad,57,2623,S
65,Honey - Bee,58,3177,S
65,Own - Have,58,4744,S
65,Tantrum - Temper,59,2999,S
65,Baby - Child,59,3642,S
65,Sun - Tan,60,1994,S
65,Circle - Round,60,3163,S
65,Pusher - Clutter,61,2726,S
65,Justice - Maroon,61,3636,U
65,Dietary - Sacking,62,2274,U
65,Stretch - Cloth,62,2400,U
65,Give - Steak,63,2353,U
65,Park - Hungry,63,3907,U
65,Lift - Woman,64,2054,U
65,Maze - Election,64,3807,U
65,Soon - Belt,65,2400,U
65,Meat - Obtain,65,4239,U
65,Crackle - Able,66,2632,U
65,Discover - Floor,66,2761,U
65,Death - Business,67,2038,U
65,Shell - Snake,67,3186,U
65,Debate - Sight,68,2303,U
65,Listen - Fiction,68,3292,U
65,Keys - Joke,69,2103,U
65,Artery - Bronze,69,3878,U
65,Cake - Clothes,70,3244,U
65,Fix - Hand,70,3580,U
65,Name - Hate,71,1909,U
65,Machine - Position,71,4040,U
65,Happy - Car,72,2616,U
65,Fuzzy - Bang,72,2865,U
65,Allow - Tuck,73,2690,U
65,Moat - Clear,73,3015,U
65,Lease - Toil,74,2825,U
65,Art - Lion,74,3045,U
65,Loan - Sign,75,1849,U
65,Strong - Accident,75,2285,U
65,Both - Ounce,76,1760,U
65,Sugar - Riddle,76,3355,U
65,Temperature - Morning,77,3199,U
65,Valley - Add,77,4415,U
65,Cash - Would,78,2348,U
65,Mirror - Children,78,2893,U
65,Hide - Sick,79,3318,U
65,Main - Scar,79,3551,U
65,Charm - Vehicle,80,1656,U
65,King - Vase,80,1864,U
66,Delinquent - Bad,1,3295,F
66,Extension - Long,1,3559,F
66,Clue - Game,2,3423,F
66,Digestion - Stomach,2,4173,F
66,Cactus - Plant,3,2944,F
66,Wage - Money,3,4079,F
66,Shoelace - Tie,4,4057,F
66,Chisel - Hammer,4,4123,F
66,Editor - News,5,1986,F
66,Detective - Mystery,5,3519,F
66,Adjourn - End,6,0,F
66,Hornet - Sting,6,2685,F
66,Furry - Dog,7,3379,F
66,Bitter - Cold,7,3695,F
66,Root - Plant,8,3194,F
66,Litter - Trash,8,3197,F
66,Swan - Bird,9,3696,F
66,Cherry - Red,9,4729,F
66,Paw - Dog,10,3438,F
66,Scalp - Head,10,4181,F
66,Way - Out,11,2919,F
66,Driver - Car,11,4960,F
66,Chop - Cut,12,2254,F
66,Hygiene - Clean,12,4905,F
66,Mule - Donkey,13,0,F
66,Bridge - Water,13,2912,F
66,Document - Paper,14,2817,F
66,Geology - Rock,14,4504,F
66,Revolution - War,15,2515,F
66,Incense - Smell,15,3812,F
66,Discussion - Talk,16,2457,F
66,Dine - Eat,16,2906,F
66,Herd - Cow,17,3147,F
66,Shears - Scissors,17,3789,F
66,Credit - Card,18,2572,F
66,Feud - Fight,18,3959,F
66,Chill - Cold,19,3479,F
66,Orchid - Flower,19,4981,F
66,Tuna -  Fish,20,2654,F
66,Affection - Love,20,3259,F
66,Full - Enough,21,2538,B
66,Turn - Flip,21,2621,B
66,Car - Windshield,22,3496,B
66,Drink - Sip,22,3882,B
66,Dark - Cave,23,2462,B
66,Bad - Villain,23,4631,B
66,Take - Seize,24,1325,B
66,Bird - Penguin,24,4457,B
66,Height - Growth,25,2619,B
66,Star - Actress,25,4083,B
66,Sentence - Word,26,3183,B
66,Thread - Thimble,26,4637,B
66,Bug - Wasp,27,3066,B
66,Even - Revenge,27,3877,B
66,Math - Division,28,3426,B
66,Pop - Balloon,28,3905,B
66,Law - Attorney,29,2548,B
66,Fruit - Strawberry,29,4451,B
66,Best - Favorite,30,2748,B
66,Great - Fantastic,30,4101,B
66,Cat - Panther,31,3263,B
66,Key - Latch,31,3412,B
66,Glass - Breakable,32,4178,B
66,Hot - Chili,32,4316,B
66,Dead - Coffin,33,3004,B
66,Ball - Racket,33,3877,B
66,Work - Chore,34,2387,B
66,Plane - Aircraft,34,4153,B
66,Fish - Sardine,35,2919,B
66,Hunger - Famine,35,4057,B
66,Sleep - Drowsy,36,2800,B
66,Baseball - League,36,3825,B
66,Smell - Stench,37,3249,B
66,Money - Banker,37,3435,B
66,Honest - Truthful,38,2843,B
66,Clothes - Attire,38,2919,B
66,Sleep - Nap,39,181,B
66,Plane - Pilot,39,3748,B
66,Fire - Blaze,40,2303,B
66,Fight - Brawl,40,2786,B
66,Due - Assignment,41,3174,S
66,Razor - Shave,41,3739,S
66,Rights - Equal,42,3029,S
66,Number - Amount,42,3449,S
66,Mason - Jar,43,3686,S
66,Location - Site,43,4794,S
66,Candle - Wax,44,2129,S
66,Dump - Waste,44,3140,S
66,Trial - Jury,45,1996,S
66,Wrist - Bracelet,45,4464,S
66,Architecture - Design,46,2725,S
66,Element - Carbon,46,4489,S
66,Gone - Away,47,2294,S
66,Grill -Bar,47,2945,S
66,Water - Drink,48,2397,S
66,Kidney - Liver,48,3276,S
66,Earth - Ground,49,3349,S
66,Begin - End,49,3545,S
66,Blow - Wind,50,3144,S
66,Alone - Lonely,50,3920,S
66,Pop - Soda,51,2725,S
66,Dry - Wet,51,4819,S
66,Wine - Cheese,52,2708,S
66,Safety - Seatbelt,52,3518,S
66,Bathroom - Toilet,53,1841,S
66,Truth - Lie,53,3104,S
66,Choice - Decision,54,2728,S
66,Phone - Communication,54,3005,S
66,Shoe - Foot,55,2335,S
66,Rod - Reel,55,4208,S
66,Past - Future,56,3061,S
66,Flea - Tick,56,4584,S
66,Loud - Noise,57,1662,S
66,Lettuce - Salad,57,2542,S
66,Honey - Bee,58,3266,S
66,Own - Have,58,3704,S
66,Baby - Child,59,3804,S
66,Tantrum - Temper,59,4302,S
66,Sun - Tan,60,2042,S
66,Circle - Round,60,2631,S
66,Pusher - Clutter,61,2442,S
66,Justice - Maroon,61,338,U
66,Dietary - Sacking,62,3270,U
66,Stretch - Cloth,62,3382,U
66,Park - Hungry,63,3445,U
66,Give - Steak,63,3756,U
66,Lift - Woman,64,3686,U
66,Maze - Election,64,3952,U
66,Soon - Belt,65,2837,U
66,Meat - Obtain,65,3894,U
66,Discover - Floor,66,3020,U
66,Crackle - Able,66,4090,U
66,Death - Business,67,0,U
66,Shell - Snake,67,2848,U
66,Debate - Sight,68,2319,U
66,Listen - Fiction,68,3118,U
66,Keys - Joke,69,2611,U
66,Artery - Bronze,69,2862,U
66,Cake - Clothes,70,2442,U
66,Fix - Hand,70,3433,U
66,Name - Hate,71,2685,U
66,Machine - Position,71,4427,U
66,Fuzzy - Bang,72,2791,U
66,Happy - Car,72,3127,U
66,Moat - Clear,73,3078,U
66,Allow - Tuck,73,3264,U
66,Art - Lion,74,2997,U
66,Lease - Toil,74,4409,U
66,Loan - Sign,75,3895,U
66,Strong - Accident,75,4076,U
66,Both - Ounce,76,2545,U
66,Sugar - Riddle,76,4546,U
66,Valley - Add,77,2139,U
66,Temperature - Morning,77,4744,U
66,Mirror - Children,78,2797,U
66,Cash - Would,78,4392,U
66,Main - Scar,79,3845,U
66,Hide - Sick,79,4816,U
66,Charm - Vehicle,80,4000,U
66,King - Vase,80,4955,U
67,Enough - Full,1,2907,F
67,Flip - Turn,1,3327,F
67,Windshield - Car,2,2528,F
67,Sip - Drink,2,3332,F
67,Cave - Dark,3,2162,F
67,Villain - Bad,3,2677,F
67,Penguin - Bird,4,2637,F
67,Seize - Take,4,4421,F
67,Actress - Star,5,1730,F
67,Growth - Height,5,4157,F
67,Word - Sentence,6,2017,F
67,Thimble - Thread,6,2486,F
67,Wasp - Bug,7,3181,F
67,Revenge - Even,7,4864,F
67,Balloon - Pop,8,1962,F
67,Division - Math,8,2648,F
67,Strawberry - Fruit,9,1618,F
67,Attorney - Law,9,1989,F
67,Fantastic - Great,10,3167,F
67,Favorite - Best,10,4793,F
67,Latch - Key,11,2509,F
67,Panther - Cat,11,3312,F
67,Breakable - Glass,12,3125,F
67,Chili - Hot,12,3385,F
67,Coffin - Dead,13,2128,F
67,Racket - Ball,13,3905,F
67,Chore - Work,14,2195,F
67,Aircraft - Plane,14,3004,F
67,Famine - Hunger,15,2126,F
67,Sardine - Fish,15,2304,F
67,Drowsy - Sleep,16,2502,F
67,League - Baseball,16,2677,F
67,Banker - Money,17,2733,F
67,Stench - Smell,17,3343,F
67,Attire - Clothes,18,2467,F
67,Truthful - Honest,18,3334,F
67,Nap - Sleep,19,1949,F
67,Pilot - Plane,19,2903,F
67,Blaze - Fire,20,1918,F
67,Brawl - Fight,20,2253,F
67,Bad - Delinquent,21,3208,B
67,Long - Extension,21,3833,B
67,Stomach - Digestion,22,4057,B
67,Game - Clue,22,4248,B
67,Tie - Shoelace,23,2762,B
67,Money - Wage,23,3434,B
67,News - Editor,24,2501,B
67,Mystery - Detective,24,2710,B
67,End - Adjourn,25,3087,B
67,Sting - Hornet,25,4369,B
67,Cold - Bitter,26,2590,B
67,Dog - Furry,26,4052,B
67,Trash - Litter,27,2194,B
67,Plant - Root,27,2911,B
67,Bird - Swan,28,3848,B
67,Red - Cherry,28,3908,B
67,Dog - Paw,29,1399,B
67,Head - Scalp,29,2737,B
67,Car - Driver,30,1615,B
67,Out - Way,30,3,B
67,Clean - Hygiene,31,2041,B
67,Cut - Chop,31,2479,B
67,Donkey - Mule,32,2320,B
67,Water - Bridge,32,4413,B
67,Paper - Document,33,2724,B
67,Rock - Geology,33,4577,B
67,Smell - Incense,34,2205,B
67,War - Revolution,34,2717,B
67,Talk - Discussion,35,2508,B
67,Eat - Dine,35,3813,B
67,Scissors - Shears,36,2529,B
67,Cow - Herd,36,4171,B
67,Card - Credit,37,3652,B
67,Fight - Feud,37,4699,B
67,Plant - Cactus,38,2919,B
67,Flower - Orchid,38,4605,B
67,Cold - Chill,39,2431,B
67,Fish - Tuna,39,4391,B
67,Hammer - Chisel,40,2810,B
67,Love - Affection,40,3578,B
67,Shave - Razor,41,3048,S
67,Assignment - Due,41,3307,S
67,Equal - Rights,42,2457,S
67,Amount - Number,42,3467,S
67,Jar - Mason,43,2075,S
67,Site - Location,43,3243,S
67,Wax - Candle,44,1732,S
67,Waste - Dump,44,2951,S
67,Bracelet - Wrist,45,2721,S
67,Jury - Trial,45,3097,S
67,Carbon - Element,46,1992,S
67,Design - Architecture,46,3005,S
67,Bar - Grill,47,2077,S
67,Away - Gone,47,2356,S
67,Liver - Kidney,48,1819,S
67,Drink - Water,48,3284,S
67,Ground - Earth,49,2339,S
67,End - Begin,49,3176,S
67,Lonely - Alone,50,3096,S
67,Wind - Blow,50,4929,S
67,Soda - Pop,51,2084,S
67,Seatbelt - Safety,51,2704,S
67,Lie - Truth,52,1763,S
67,Cheese - Wine,52,1893,S
67,Communication - Phone,53,3519,S
67,Toilet - Bathroom,53,3566,S
67,Decision - Choice,54,2841,S
67,Reel - Rod,54,3037,S
67,Foot - Shoe,55,1901,S
67,Tick - Flea,55,2900,S
67,Noise - Loud,56,3176,S
67,Future - Past,56,3426,S
67,Have - Own,57,2665,S
67,Salad - Lettuce,57,3725,S
67,Bee - Honey,58,1901,S
67,Temper - Tantrum,58,2951,S
67,Child - Baby,59,1904,S
67,Tan - Sun,59,4987,S
67,Maroon - Justice,60,2103,S
67,Round - Circle,60,2716,S
67,Cloth - Stretch,61,3198,S
67,Clutter - Pusher,61,3487,U
67,Election - Maze,62,3947,U
67,Sacking - Dietary,62,4058,U
67,Charm - Vehicle,63,2500,U
67,Hungry - Park,63,4319,U
67,Obtain - Meat,64,2104,U
67,Woman - Lift,64,3752,U
67,Able - Crackle,65,3287,U
67,Belt - Soon,65,3613,U
67,Shake - Shell,66,2735,U
67,Floor - Discover,66,2887,U
67,Fiction - Listen,67,1937,U
67,Business - Death,67,3155,U
67,Joke - Keys,68,1658,U
67,Sight - Debate,68,2296,U
67,Bronze - Artery,69,2290,U
67,Hate - Name,69,2395,U
67,Hand - Fix,70,178,U
67,Bang - Fuzzy,70,3639,U
67,Clear - Moat,71,1517,U
67,Position - Machine,71,2358,U
67,Car - Happy,72,3214,U
67,Wet - Dry,72,4900,U
67,Steak - Give,73,3204,U
67,Tuck - Allow,73,4474,U
67,Clothes - Cake,74,1751,U
67,Lion - Art,74,3946,U
67,Accident - Strong,75,4090,U
67,Toil - Lease,75,4190,U
67,Riddle - Sugar,76,1996,U
67,Sign - Loan,76,3746,U
67,Ounce - Both,77,2550,U
67,Add - Valley,77,3885,U
67,Morning - Temperature,78,2830,U
67,Would - Cash,78,3791,U
67,Children - Mirror,79,2155,U
67,Sick - Hide,79,2996,U
67,Vase - King,80,2128,U
67,Main - Scar,80,2432,U
68,Flip - Turn,1,2064,F
68,Enough - Full,1,2504,F
68,Windshield - Car,2,2006,F
68,Sip - Drink,2,2734,F
68,Villain - Bad,3,2103,F
68,Cave - Dark,3,3714,F
68,Seize - Take,4,1410,F
68,Penguin - Bird,4,2143,F
68,Growth - Height,5,1449,F
68,Actress - Star,5,1499,F
68,Thimble - Thread,6,134,F
68,Word - Sentence,6,1515,F
68,Revenge - Even,7,1573,F
68,Wasp - Bug,7,2003,F
68,Balloon - Pop,8,1425,F
68,Division - Math,8,2921,F
68,Strawberry - Fruit,9,1875,F
68,Attorney - Law,9,965,F
68,Favorite - Best,10,1156,F
68,Fantastic - Great,10,3573,F
68,Latch - Key,11,1835,F
68,Panther - Cat,11,2870,F
68,Breakable - Glass,12,1895,F
68,Chili - Hot,12,2765,F
68,Racket - Ball,13,1514,F
68,Coffin - Dead,13,979,F
68,Chore - Work,14,1076,F
68,Aircraft - Plane,14,1598,F
68,Sardine - Fish,15,3376,F
68,Famine - Hunger,15,3590,F
68,Drowsy - Sleep,16,1331,F
68,League - Baseball,16,2192,F
68,Stench - Smell,17,1821,F
68,Banker - Money,17,2108,F
68,Truthful - Honest,18,2136,F
68,Attire - Clothes,18,2651,F
68,Nap - Sleep,19,3232,F
68,Pilot - Plane,19,578,F
68,Brawl - Fight,20,2002,F
68,Blaze - Fire,20,2540,F
68,Bad - Delinquent,21,1839,B
68,Long - Extension,21,3415,B
68,Game - Clue,22,1174,B
68,Stomach - Digestion,22,2764,B
68,Tie - Shoelace,23,3261,B
68,Money - Wage,23,897,B
68,News - Editor,24,1956,B
68,Mystery - Detective,24,3656,B
68,End - Adjourn,25,1647,B
68,Sting - Hornet,25,1914,B
68,Cold - Bitter,26,1707,B
68,Dog - Furry,26,3044,B
68,Plant - Root,27,1541,B
68,Trash - Litter,27,2295,B
68,Bird - Swan,28,1915,B
68,Red - Cherry,28,2880,B
68,Dog - Paw,29,2326,B
68,Head - Scalp,29,2337,B
68,Car - Driver,30,2171,B
68,Out - Way,30,2360,B
68,Clean - Hygiene,31,2165,B
68,Cut - Chop,31,2536,B
68,Water - Bridge,32,1378,B
68,Donkey - Mule,32,3131,B
68,Paper - Document,33,1414,B
68,Rock - Geology,33,2124,B
68,Smell - Incense,34,1653,B
68,War - Revolution,34,2399,B
68,Talk - Discussion,35,1381,B
68,Eat - Dine,35,3889,B
68,Cow - Herd,36,1369,B
68,Scissors - Shears,36,1615,B
68,Card - Credit,37,0,B
68,Fight - Feud,37,3030,B
68,Flower - Orchid,38,1338,B
68,Plant - Cactus,38,1957,B
68,Cold - Chill,39,1744,B
68,Fish - Tuna,39,1857,B
68,Hammer - Chisel,40,1053,B
68,Love - Affection,40,2670,B
68,Assignment - Due,41,1427,S
