ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,KEY,Correct?,RT,,Q = CON
CVOE_D,4,1,1,89,J 39,,,FALSE,CV,q,q,,580,,
CVOE_D,4,1,1,90,A 11,,,TRUE,CV,p,p,,671,,
CVOE_D,4,1,1,91,O 76,,,FALSE,CV,p,p,,669,,
CVOE_D,4,1,1,92,A 62,,,FALSE,CV,p,p,,618,,
CVOE_D,4,1,1,93,O 27,,,TRUE,CV,p,p,,582,,
CVOE_D,4,1,1,94,E 66,,,FALSE,CV,p,p,,643,,
CVOE_D,4,1,1,95,J 62,,,TRUE,CV,q,q,,652,,
CVOE_D,4,1,1,96,H 72,,,TRUE,CV,q,q,,655,,
CVOE_D,4,1,1,97,E 49,,,TRUE,CV,p,p,,818,,
CVOE_D,4,1,1,98,D 52,,,TRUE,CV,q,q,,533,,
CVOE_D,4,1,1,99,H 62,,,TRUE,CV,q,q,,624,,
CVOE_D,4,1,1,100,I 11,,,TRUE,CV,p,p,,974,,
CVOE_D,4,1,1,101,A 98,,,FALSE,CV,p,p,,657,,
CVOE_D,4,1,1,102,H 29,,,FALSE,CV,q,q,,604,,
CVOE_D,4,1,1,103,E 83,,,TRUE,CV,p,p,,645,,
CVOE_D,4,1,1,104,D 43,,,FALSE,CV,q,q,,613,,
CVOE_D,4,1,1,105,P 45,,,TRUE,CV,q,q,,528,,
CVOE_D,4,1,1,106,J 17,,,TRUE,CV,q,q,,675,,
CVOE_D,4,1,2,11,A 24,,,TRUE,OE,p,p,,2120,,
CVOE_D,4,1,2,12,O 83,,,FALSE,OE,q,q,,649,,
CVOE_D,4,1,2,13,H 55,,,TRUE,OE,q,q,,748,,
CVOE_D,4,1,2,14,P 10,,,FALSE,OE,p,p,,1042,,
CVOE_D,4,1,2,15,D 30,,,FALSE,OE,p,p,,634,,
CVOE_D,4,1,2,16,U 62,,,TRUE,OE,p,p,,659,,
CVOE_D,4,1,2,17,P 95,,,TRUE,OE,q,q,,670,,
CVOE_D,4,1,2,18,U 06,,,TRUE,OE,p,p,,964,,
CVOE_D,4,1,2,19,E 75,,,FALSE,OE,q,q,,788,,
CVOE_D,4,1,2,20,I 67,,,FALSE,OE,q,q,,754,,
CVOE_D,4,1,2,21,S 13,,,TRUE,OE,q,q,,778,,
CVOE_D,4,1,2,22,P 78,,,FALSE,OE,p,p,,750,,
CVOE_D,4,1,2,23,I 15,,,FALSE,OE,q,q,,1267,,
CVOE_D,4,1,2,24,D 27,,,TRUE,OE,q,q,,841,,
CVOE_D,4,1,2,25,O 94,,,TRUE,OE,p,p,,754,,
CVOE_D,4,1,2,26,A 65,,,FALSE,OE,q,q,,738,,
CVOE_D,4,1,2,27,I 42,,,TRUE,OE,p,p,,694,,
CVOE_D,4,1,2,28,E 25,,,FALSE,OE,q,q,,721,,
CVOE_D,4,1,2,29,H 49,,,TRUE,OE,q,q,,761,,
CVOE_D,4,1,2,30,S 18,,,FALSE,OE,p,p,,682,,
CVOE_D,4,1,2,31,H 51,,,TRUE,OE,q,q,,738,,
CVOE_D,4,1,2,32,U 14,,,TRUE,OE,p,p,,893,,
CVOE_D,4,1,2,33,E 02,,,TRUE,OE,p,p,,777,,
CVOE_D,4,1,2,34,J 26,,,FALSE,OE,p,p,,684,,
CVOE_D,4,1,2,35,D 24,,,FALSE,OE,p,p,,724,,
CVOE_D,4,1,2,36,O 50,,,TRUE,OE,p,p,,1117,,
CVOE_D,4,1,2,37,U 16,,,TRUE,OE,p,p,,741,,
CVOE_D,4,1,2,38,O 15,,,FALSE,OE,q,q,,707,,
CVOE_D,4,1,2,39,D 32,,,FALSE,OE,p,p,,745,,
CVOE_D,4,1,2,40,S 67,,,TRUE,OE,q,q,,623,,
CVOE_D,4,1,2,41,J 74,,,FALSE,OE,p,p,,708,,
CVOE_D,4,1,2,42,D 92,,,FALSE,OE,p,p,,682,,
CVOE_D,4,1,2,43,A 65,,,FALSE,OE,q,q,,667,,
CVOE_D,4,1,2,44,I 87,,,FALSE,OE,q,q,,672,,
CVOE_D,4,1,2,45,H 61,,,TRUE,OE,q,q,,614,,
CVOE_D,4,1,2,46,E 59,,,FALSE,OE,q,q,,753,,
CVOE_D,4,1,2,47,I 33,,,FALSE,OE,q,q,,695,,
CVOE_D,4,1,2,48,O 90,,,TRUE,OE,p,p,,874,,
CVOE_D,4,1,2,49,U 51,,,FALSE,OE,q,q,,683,,
CVOE_D,4,1,2,50,A 10,,,TRUE,OE,q,p,,683,,
CVOE_D,4,1,2,51,E 50,,,TRUE,OE,p,p,,1084,,
CVOE_D,4,1,2,52,D 92,,,FALSE,OE,p,p,,716,,
CVOE_D,4,1,2,53,E 60,,,TRUE,OE,p,p,,1069,,
CVOE_D,4,1,2,54,A 95,,,FALSE,OE,q,q,,811,,
CVOE_D,4,1,2,55,E 64,,,TRUE,OE,p,p,,742,,
CVOE_D,4,1,2,56,P 20,,,FALSE,OE,p,p,,820,,
CVOE_D,4,1,2,57,S 06,,,FALSE,OE,p,p,,695,,
CVOE_D,4,1,2,58,P 64,,,FALSE,OE,p,p,,666,,
CVOE_D,4,1,2,59,U 70,,,TRUE,OE,p,p,,824,,
CVOE_D,4,1,2,60,S 16,,,FALSE,OE,p,p,,670,,
CVOE_D,4,1,2,61,E 35,,,FALSE,OE,q,q,,643,,
CVOE_D,4,1,2,62,I 93,,,FALSE,OE,q,q,,828,,
CVOE_D,4,1,2,63,D 63,,,TRUE,OE,q,q,,586,,
CVOE_D,4,1,2,64,U 89,,,FALSE,OE,q,q,,1103,,
CVOE_D,4,1,2,65,E 91,,,FALSE,OE,q,q,,829,,
CVOE_D,4,1,2,66,A 12,,,TRUE,OE,p,p,,715,,
CVOE_D,4,1,2,67,P 56,,,FALSE,OE,p,p,,596,,
CVOE_D,4,1,2,68,S 65,,,TRUE,OE,q,q,,828,,
CVOE_D,4,1,2,69,P 07,,,TRUE,OE,q,q,,714,,
CVOE_D,4,1,2,70,I 77,,,FALSE,OE,q,q,,531,,
CVOE_D,4,1,2,71,J 19,,,TRUE,OE,q,q,,1174,,
CVOE_D,4,1,2,72,O 59,,,FALSE,OE,q,q,,721,,
CVOE_D,4,1,2,73,J 15,,,TRUE,OE,q,q,,713,,
CVOE_D,4,1,2,74,I 89,,,FALSE,OE,q,q,,671,,
CVOE_D,4,1,2,75,O 97,,,FALSE,OE,q,q,,637,,
CVOE_D,4,1,2,76,A 92,,,TRUE,OE,p,p,,741,,
CVOE_D,4,1,2,77,J 90,,,FALSE,OE,p,p,,659,,
CVOE_D,4,1,2,78,H 65,,,TRUE,OE,q,q,,646,,
CVOE_D,4,1,2,79,H 17,,,TRUE,OE,q,q,,631,,
CVOE_D,4,1,2,80,S 26,,,FALSE,OE,p,p,,637,,
CVOE_D,4,1,2,81,D 56,,,FALSE,OE,p,p,,533,,
CVOE_D,4,1,2,82,I 91,,,FALSE,OE,q,q,,720,,
CVOE_D,4,1,2,83,J 11,,,TRUE,OE,q,q,,617,,
CVOE_D,4,1,2,84,O 28,,,TRUE,OE,p,p,,716,,
CVOE_D,4,1,2,85,H 29,,,TRUE,OE,q,q,,676,,
CVOE_D,4,1,2,86,J 25,,,TRUE,OE,q,q,,661,,
CVOE_D,4,1,2,87,A 73,,,FALSE,OE,q,q,,642,,
CVOE_D,4,1,2,88,J 63,,,TRUE,OE,q,q,,547,,
CVOE_D,4,1,2,89,U 84,,,TRUE,OE,p,p,,641,,
CVOE_D,4,1,2,90,A 58,,,TRUE,OE,p,p,,705,,
CVOE_D,4,1,2,91,S 43,,,TRUE,OE,q,q,,559,,
CVOE_D,4,1,2,92,H 54,,,FALSE,OE,p,p,,567,,
CVOE_D,4,1,2,93,D 4,,,FALSE,OE,p,p,,666,,
CVOE_D,4,1,2,94,J 75,,,TRUE,OE,q,q,,736,,
CVOE_D,4,1,2,95,D 19,,,TRUE,OE,q,q,,691,,
CVOE_D,4,1,2,96,J 38,,,FALSE,OE,p,p,,702,,
CVOE_D,4,1,2,97,I 56,,,TRUE,OE,p,p,,596,,
CVOE_D,4,1,2,98,P 87,,,TRUE,OE,q,q,,653,,
CVOE_D,4,1,2,99,O 80,,,TRUE,OE,p,p,,720,,
CVOE_D,4,1,2,100,U 60,,,TRUE,OE,p,p,,584,,
CVOE_D,4,1,2,101,P 48,,,FALSE,OE,p,p,,742,,
CVOE_D,4,1,2,102,H 64,,,FALSE,OE,p,p,,908,,
CVOE_D,4,1,2,103,A 13,,,FALSE,OE,q,q,,666,,
CVOE_D,4,1,2,104,H 68,,,FALSE,OE,p,p,,679,,
CVOE_D,4,1,2,105,E 16,,,TRUE,OE,p,p,,680,,
CVOE_D,4,1,2,106,S 71,,,TRUE,OE,q,q,,616,,
CVOE_D,4,1,3,11,U 38,Number,N,TRUE,OE,p,p,,3422,,
CVOE_D,4,1,3,12,P 73,Number,N,TRUE,OE,q,q,,1156,,
CVOE_D,4,1,3,13,U 95,Letter,Y,FALSE,CV,p,p,,1749,,
CVOE_D,4,1,3,14,J 61,Number,Y,TRUE,OE,q,q,,1595,,
CVOE_D,4,1,3,15,D 51,Number,N,TRUE,OE,q,q,,1308,,
CVOE_D,4,1,3,16,S 28,Number,N,FALSE,OE,p,p,,1242,,
CVOE_D,4,1,3,17,A 56,Letter,Y,TRUE,CV,p,p,,1427,,
CVOE_D,4,1,3,18,H 78,Letter,N,FALSE,CV,q,q,,1105,,
CVOE_D,4,1,3,19,P 92,Letter,N,FALSE,CV,q,q,,1031,,
CVOE_D,4,1,3,20,E 05,Number,Y,FALSE,OE,q,q,,1517,,
CVOE_D,4,1,3,21,P 57,Letter,Y,TRUE,CV,q,q,,1061,,
CVOE_D,4,1,3,22,D 88,Number,Y,FALSE,OE,p,p,,1163,,
CVOE_D,4,1,3,23,O 89,Letter,Y,FALSE,CV,p,p,,1404,,
CVOE_D,4,1,3,24,U 43,Number,Y,FALSE,OE,q,q,,1709,,
CVOE_D,4,1,3,25,H 10,Number,N,FALSE,OE,p,p,,1283,,
CVOE_D,4,1,3,26,S 07,Letter,Y,TRUE,CV,q,q,,1284,,
CVOE_D,4,1,3,27,J 10,Letter,N,FALSE,CV,q,q,,1164,,
CVOE_D,4,1,3,28,H 54,Number,Y,FALSE,OE,p,p,,1157,,
CVOE_D,4,1,3,29,E 99,Number,N,FALSE,OE,q,q,,2222,,
CVOE_D,4,1,3,30,J 36,Letter,Y,FALSE,CV,q,q,,1644,,
CVOE_D,4,1,3,31,I 94,Letter,N,TRUE,CV,p,p,,1213,,
CVOE_D,4,1,3,32,A 82,Letter,N,TRUE,CV,p,p,,1192,,
CVOE_D,4,1,3,33,H 79,Number,Y,TRUE,OE,q,q,,1526,,
CVOE_D,4,1,3,34,J 60,Number,N,FALSE,OE,p,p,,16610,,
CVOE_D,4,1,3,35,S 28,Letter,Y,FALSE,CV,q,q,,1235,,
CVOE_D,4,1,3,36,P 11,Number,Y,TRUE,OE,q,q,,1467,,
CVOE_D,4,1,3,37,D 39,Number,N,TRUE,OE,q,q,,1353,,
CVOE_D,4,1,3,38,E 90,Number,N,TRUE,OE,p,p,,1138,,
CVOE_D,4,1,3,39,I 38,Number,N,TRUE,OE,p,p,,1077,,
CVOE_D,4,1,3,40,S 35,Letter,Y,TRUE,CV,q,q,,1158,,
CVOE_D,4,1,3,41,D 41,Number,Y,TRUE,OE,q,q,,1343,,
CVOE_D,4,1,3,42,E 06,Number,N,TRUE,OE,p,p,,1205,,
CVOE_D,4,1,3,43,A 27,Number,N,FALSE,OE,q,q,,1197,,
CVOE_D,4,1,3,44,U 95,Letter,Y,FALSE,CV,p,p,,2102,,
CVOE_D,4,1,3,45,A 53,Letter,N,FALSE,CV,p,p,,988,,
CVOE_D,4,1,3,46,E 43,Letter,N,FALSE,CV,p,p,,1290,,
CVOE_D,4,1,3,47,P 05,Number,Y,TRUE,OE,q,q,,1526,,
CVOE_D,4,1,3,48,O 19,Letter,Y,FALSE,CV,p,p,,3318,,
CVOE_D,4,1,3,49,I 96,Number,Y,TRUE,OE,p,p,,1776,,
CVOE_D,4,1,3,50,A 88,Number,N,TRUE,OE,p,p,,1067,,
CVOE_D,4,1,3,51,I 67,Number,N,FALSE,OE,q,q,,1169,,
CVOE_D,4,1,3,52,D 40,Number,N,FALSE,OE,p,p,,1397,,
CVOE_D,4,1,3,53,P 79,Letter,Y,TRUE,CV,q,q,,981,,
CVOE_D,4,1,3,54,U 24,Number,Y,TRUE,OE,p,p,,1051,,
CVOE_D,4,1,3,55,P 74,Number,N,FALSE,OE,p,p,,1079,,
CVOE_D,4,1,3,56,E 70,Number,N,TRUE,OE,p,p,,1103,,
CVOE_D,4,1,3,57,S 27,Number,N,TRUE,OE,q,q,,1301,,
CVOE_D,4,1,3,58,E 54,Letter,Y,TRUE,CV,p,p,,1587,,
CVOE_D,4,1,3,59,A 53,Letter,N,FALSE,CV,p,p,,1041,,
CVOE_D,4,1,3,60,P 34,Letter,N,FALSE,CV,q,q,,1258,,
CVOE_D,4,1,3,61,D 74,Number,Y,FALSE,OE,p,p,,1541,,
CVOE_D,4,1,3,62,A 03,Letter,Y,FALSE,CV,p,p,,1339,,
CVOE_D,4,1,3,63,E 24,Number,Y,TRUE,OE,p,p,,1199,,
CVOE_D,4,1,3,64,I 58,Letter,Y,TRUE,CV,p,p,,1495,,
CVOE_D,4,1,3,65,D 77,Number,Y,TRUE,OE,q,q,,955,,
CVOE_D,4,1,3,66,S 75,Number,N,TRUE,OE,q,q,,1315,,
CVOE_D,4,1,3,67,I 20,Letter,Y,TRUE,CV,p,p,,1516,,
CVOE_D,4,1,3,68,J 52,Letter,N,FALSE,CV,q,q,,957,,
CVOE_D,4,1,3,69,A 38,Number,Y,TRUE,OE,p,p,,2509,,
CVOE_D,4,1,3,70,I 60,Letter,Y,TRUE,CV,p,p,,1276,,
CVOE_D,4,1,3,71,S 51,Number,Y,TRUE,OE,q,q,,1365,,
CVOE_D,4,1,3,72,D 63,Letter,Y,TRUE,CV,q,q,,1325,,
CVOE_D,4,1,3,73,U 27,Letter,N,FALSE,CV,p,p,,1526,,
CVOE_D,4,1,3,74,J 77,Letter,N,TRUE,CV,q,q,,1071,,
CVOE_D,4,1,3,75,O 15,Number,Y,FALSE,OE,q,q,,1733,,
CVOE_D,4,1,3,76,J 20,Letter,Y,FALSE,CV,q,q,,1432,,
CVOE_D,4,1,3,77,U 97,Number,Y,FALSE,OE,q,q,,2046,,
CVOE_D,4,1,3,78,H 03,Number,N,TRUE,OE,q,q,,1090,,
CVOE_D,4,1,3,79,O 04,Letter,Y,TRUE,CV,p,p,,2525,,
CVOE_D,4,1,3,80,E 10,Letter,N,TRUE,CV,p,p,,1214,,
CVOE_D,4,1,3,81,I 52,Letter,N,TRUE,CV,p,p,,1194,,
CVOE_D,4,1,3,82,H 81,Number,Y,TRUE,OE,q,q,,1258,,
CVOE_D,4,1,3,83,I 41,Number,N,FALSE,OE,q,q,,1022,,
CVOE_D,4,1,3,84,U 19,Letter,Y,FALSE,CV,q,p,,1316,,
CVOE_D,4,1,3,85,O 17,Number,Y,FALSE,OE,q,q,,2548,,
CVOE_D,4,1,3,86,A 10,Number,N,TRUE,OE,p,p,,2379,,
CVOE_D,4,1,3,87,P 93,Letter,Y,TRUE,CV,q,q,,1391,,
CVOE_D,4,1,3,88,E 59,Letter,N,FALSE,CV,p,p,,1517,,
CVOE_D,4,1,3,89,O 53,Letter,N,FALSE,CV,p,p,,1285,,
CVOE_D,4,1,3,90,A 96,Letter,N,TRUE,CV,p,p,,1382,,
CVOE_D,4,1,3,91,H 36,Letter,Y,FALSE,CV,q,q,,1692,,
CVOE_D,4,1,3,92,A 63,Letter,N,FALSE,CV,p,p,,1296,,
CVOE_D,4,1,3,93,I 38,Letter,N,TRUE,CV,p,p,,1323,,
CVOE_D,4,1,3,94,O 51,Number,Y,FALSE,OE,q,q,,2276,,
CVOE_D,4,1,3,95,J 26,Number,N,FALSE,OE,p,p,,1341,,
CVOE_D,4,1,3,96,S 34,Letter,Y,FALSE,CV,q,q,,1283,,
CVOE_D,4,1,3,97,U 85,Number,Y,FALSE,OE,p,q,,1332,,
CVOE_D,4,1,3,98,J 77,Number,N,TRUE,OE,q,q,,2279,,
CVOE_D,4,1,3,99,I 73,Letter,Y,FALSE,CV,p,p,,1904,,
CVOE_D,4,1,3,100,H 46,Number,Y,FALSE,OE,p,p,,1750,,
CVOE_D,4,1,3,101,D 04,Number,N,FALSE,OE,p,p,,1732,,
CVOE_D,4,1,3,102,P 72,Letter,Y,FALSE,CV,q,q,,1744,,
CVOE_D,4,1,3,103,D 99,Number,Y,TRUE,OE,q,q,,1982,,
CVOE_D,4,1,3,104,U 25,Letter,Y,FALSE,CV,p,p,,2069,,
CVOE_D,4,1,3,105,O 32,Letter,N,TRUE,CV,p,p,,1803,,
CVOE_D,4,1,3,106,E 80,Letter,N,TRUE,CV,p,p,,1388,,
CVOE_D,4,1,3,107,O 84,Number,Y,TRUE,OE,p,p,,2242,,
CVOE_D,4,1,3,108,A 78,Number,N,TRUE,OE,p,p,,1403,,
CVOE_D,4,1,3,109,S 05,Number,N,TRUE,OE,q,q,,1580,,
CVOE_D,4,1,3,110,U 35,Letter,Y,FALSE,CV,p,p,,1466,,
CVOE_D,4,1,3,111,H 14,Letter,N,FALSE,CV,q,q,,1448,,
CVOE_D,4,1,3,112,U 15,Number,Y,FALSE,OE,q,q,,1579,,
CVOE_D,4,1,3,113,E 36,Letter,Y,TRUE,CV,p,p,,1791,,
CVOE_D,4,1,3,114,P 70,Letter,N,FALSE,CV,q,q,,1629,,
CVOE_D,4,1,3,115,O 44,Number,Y,TRUE,OE,p,p,,1787,,
CVOE_D,4,1,3,116,S 41,Letter,Y,TRUE,CV,q,q,,1409,,
CVOE_D,4,1,3,117,D 83,Letter,N,TRUE,CV,q,q,,2581,,
CVOE_D,4,1,3,118,J 39,Letter,N,TRUE,CV,q,q,,1195,,
CVOE_D,4,1,3,119,S 22,Number,Y,FALSE,OE,p,p,,1492,,
CVOE_D,4,1,3,120,D 89,Letter,Y,TRUE,CV,q,q,,3119,,
CVOE_D,4,1,3,121,P 87,Letter,N,TRUE,CV,q,q,,2929,,
CVOE_D,4,1,3,122,H 42,Letter,N,FALSE,CV,q,q,,1989,,
CVOE_D,4,1,3,123,S 49,Letter,N,TRUE,CV,q,q,,1275,,
CVOE_D,4,1,3,124,J 20,Number,Y,FALSE,OE,p,p,,1028,,
CVOE_D,4,1,3,125,O 19,Letter,Y,FALSE,CV,p,p,,1385,,
CVOE_D,4,1,3,126,H 50,Letter,N,FALSE,CV,q,q,,2768,,
CVOE_D,4,1,3,127,I 68,Number,Y,TRUE,OE,p,p,,1259,,
CVOE_D,4,1,3,128,J 72,Number,N,FALSE,OE,p,p,,1383,,
CVOE_D,4,1,3,129,O 21,Number,N,FALSE,OE,q,q,,2685,,
CVOE_D,4,1,3,130,H 22,Number,N,FALSE,OE,p,p,,1310,,
CVOE_D,4,1,4,1,A 44,Letter,N,TRUE,CV,p,p,,3962,,
CVOE_D,4,1,4,2,D 94,Letter,N,FALSE,CV,q,q,,1747,,
CVOE_D,4,1,4,3,E 75,Number,Y,FALSE,OE,q,p,,2066,,
CVOE_D,4,1,4,4,H 81,Number,N,TRUE,OE,q,p,,1256,,
CVOE_D,4,1,4,5,I 64,Letter,Y,TRUE,CV,p,p,,1315,,
CVOE_D,4,1,4,6,J 54,Letter,N,FALSE,CV,q,q,,1548,,
CVOE_D,4,1,4,7,O 23,Number,Y,FALSE,OE,q,q,,1610,,
CVOE_D,4,1,4,8,P 05,Number,N,TRUE,OE,q,q,,1213,,
CVOE_D,4,1,4,9,S 34,Letter,Y,FALSE,CV,q,q,,1641,,
CVOE_D,4,1,4,10,U 88,Letter,N,TRUE,CV,p,p,,2882,,
CVOE_D,4,1,4,11,A 70,Number,Y,TRUE,OE,p,p,,2491,,
CVOE_D,4,1,4,12,D 12,Number,N,FALSE,OE,p,p,,1903,,
CVOE_D,4,1,4,13,E 79,Letter,Y,FALSE,CV,p,p,,1733,,
CVOE_D,4,1,4,14,H 72,Letter,N,FALSE,CV,q,q,,1056,,
CVOE_D,4,1,4,15,I 41,Number,Y,FALSE,OE,q,q,,2404,,
CVOE_D,4,1,4,16,J 63,Number,N,TRUE,OE,q,q,,1437,,
CVOE_D,4,1,4,17,O 03,Letter,Y,FALSE,CV,p,p,,2646,,
CVOE_D,4,1,4,18,P 75,Letter,N,TRUE,CV,q,q,,1655,,
CVOE_D,4,1,4,19,S 61,Number,Y,TRUE,OE,q,q,,1370,,
CVOE_D,4,1,4,20,U 28,Number,N,TRUE,OE,p,p,,1398,,
CVOE_D,4,1,4,21,A 21,Letter,Y,FALSE,CV,p,p,,1598,,
CVOE_D,4,1,4,22,D 18,Letter,N,FALSE,CV,q,q,,1751,,
CVOE_D,4,1,4,23,E 35,Number,Y,FALSE,OE,q,q,,1653,,
CVOE_D,4,1,4,24,H 62,Number,N,FALSE,OE,p,p,,1449,,
CVOE_D,4,1,4,25,I 82,Letter,Y,TRUE,CV,p,p,,1828,,
CVOE_D,4,1,4,26,J 78,Letter,N,FALSE,CV,q,q,,2899,,
CVOE_D,4,1,4,27,O 12,Number,Y,TRUE,OE,p,p,,2927,,
CVOE_D,4,1,4,28,P 13,Number,N,TRUE,OE,q,q,,1123,,
CVOE_D,4,1,4,29,S 07,Letter,Y,TRUE,CV,q,q,,1435,,
CVOE_D,4,1,4,30,U 36,Letter,N,TRUE,CV,p,p,,1212,,
CVOE_D,4,1,4,31,A 96,Number,Y,TRUE,OE,p,p,,1639,,
CVOE_D,4,1,4,32,D 04,Number,N,FALSE,OE,p,p,,1280,,
CVOE_D,4,1,4,33,E 60,Letter,Y,TRUE,CV,p,p,,2673,,
CVOE_D,4,1,4,34,H 83,Letter,N,TRUE,CV,q,q,,2370,,
CVOE_D,4,1,4,35,I 64,Number,Y,TRUE,OE,p,p,,1494,,
CVOE_D,4,1,4,36,J 76,Number,N,FALSE,OE,p,p,,1385,,
CVOE_D,4,1,4,37,O 78,Letter,Y,TRUE,CV,p,p,,1447,,
CVOE_D,4,1,4,38,P 09,Letter,N,TRUE,CV,q,q,,1283,,
CVOE_D,4,1,4,39,S 72,Number,Y,FALSE,OE,p,p,,1755,,
CVOE_D,4,1,4,40,U 47,Number,N,FALSE,OE,q,q,,2388,,
CVOE_D,4,1,4,41,A 31,Letter,Y,FALSE,CV,p,p,,1147,,
CVOE_D,4,1,4,42,D 96,Letter,N,FALSE,CV,q,q,,1449,,
CVOE_D,4,1,4,43,E 40,Number,Y,TRUE,OE,p,p,,1596,,
CVOE_D,4,1,4,44,H 79,Number,N,TRUE,OE,q,q,,2629,,
CVOE_D,4,1,4,45,I 15,Letter,Y,FALSE,CV,p,p,,1171,,
CVOE_D,4,1,4,46,J 07,Letter,N,TRUE,CV,q,q,,2231,,
CVOE_D,4,1,4,47,O 61,Number,Y,FALSE,OE,q,q,,1421,,
CVOE_D,4,1,4,48,P 58,Number,N,FALSE,OE,p,p,,1163,,
CVOE_D,4,1,4,49,S 37,Letter,Y,TRUE,CV,q,q,,1244,,
CVOE_D,4,1,4,50,U 61,Letter,N,FALSE,CV,p,p,,1652,,
CVOE_D,4,1,4,51,A 17,Number,Y,FALSE,OE,q,q,,3352,,
CVOE_D,4,1,4,52,D 85,Number,N,TRUE,OE,q,q,,1807,,
CVOE_D,4,1,4,53,E 20,Letter,Y,TRUE,CV,p,p,,1418,,
CVOE_D,4,1,4,54,H 86,Letter,N,FALSE,CV,q,q,,1694,,
CVOE_D,4,1,4,55,I 21,Number,Y,FALSE,OE,q,q,,1497,,
CVOE_D,4,1,4,56,J 29,Number,N,TRUE,OE,q,q,,1541,,
CVOE_D,4,1,4,57,O 13,Letter,Y,FALSE,CV,p,p,,3115,,
CVOE_D,4,1,4,58,P 82,Letter,N,FALSE,CV,q,q,,1740,,
CVOE_D,4,1,4,59,S 72,Number,Y,FALSE,OE,p,p,,3082,,
CVOE_D,4,1,4,60,U 84,Number,N,TRUE,OE,p,p,,2180,,
CVOE_D,4,1,4,61,A 49,Letter,Y,FALSE,CV,p,p,,1074,,
CVOE_D,4,1,4,62,D 91,Letter,N,TRUE,CV,q,q,,1011,,
CVOE_D,4,1,4,63,E 99,Number,Y,FALSE,OE,q,q,,1558,,
CVOE_D,4,1,4,64,H 16,Number,N,FALSE,OE,p,p,,2263,,
CVOE_D,4,1,4,65,I 45,Letter,Y,FALSE,CV,p,p,,1173,,
CVOE_D,4,1,4,66,J 70,Letter,N,FALSE,CV,q,q,,1152,,
CVOE_D,4,1,4,67,O 22,Number,Y,TRUE,OE,p,p,,1622,,
CVOE_D,4,1,4,68,P 41,Number,N,TRUE,OE,q,q,,1341,,
CVOE_D,4,1,4,69,S 93,Letter,Y,TRUE,CV,q,q,,2075,,
CVOE_D,4,1,4,70,U 70,Letter,N,TRUE,CV,p,p,,1396,,
CVOE_D,4,1,4,71,A 42,Number,Y,TRUE,OE,p,p,,1932,,
CVOE_D,4,1,4,72,D 85,Number,N,TRUE,OE,q,q,,1528,,
CVOE_D,4,1,4,73,E 68,Letter,Y,TRUE,CV,p,p,,1651,,
CVOE_D,4,1,4,74,H 17,Letter,N,TRUE,CV,q,q,,1303,,
CVOE_D,4,1,4,75,I 70,Number,Y,TRUE,OE,p,p,,1293,,
CVOE_D,4,1,4,76,J 88,Number,N,FALSE,OE,p,p,,1136,,
CVOE_D,4,1,4,77,O 32,Letter,Y,TRUE,CV,p,p,,2132,,
CVOE_D,4,1,4,78,P 95,Letter,N,TRUE,CV,q,q,,1463,,
CVOE_D,4,1,4,79,S 98,Number,Y,FALSE,OE,p,p,,2197,,
CVOE_D,4,1,4,80,U 37,Number,N,FALSE,OE,q,q,,2142,,
CVOE_D,4,1,4,81,A 56,Letter,Y,TRUE,CV,p,p,,1541,,
CVOE_D,4,1,4,82,D 57,Letter,N,TRUE,CV,q,q,,1275,,
CVOE_D,4,1,4,83,E 93,Number,Y,FALSE,OE,q,q,,1323,,
CVOE_D,4,1,4,84,H 27,Number,N,TRUE,OE,q,q,,1516,,
CVOE_D,4,1,4,85,I 35,Letter,Y,FALSE,CV,p,p,,1397,,
CVOE_D,4,1,4,86,J 03,Letter,N,TRUE,CV,q,q,,3254,,
CVOE_D,4,1,4,87,O 28,Number,Y,TRUE,OE,p,p,,1418,,
CVOE_D,4,1,4,88,P 59,Number,N,TRUE,OE,q,q,,1605,,
CVOE_D,4,1,4,89,S 77,Letter,Y,TRUE,CV,q,q,,1798,,
CVOE_D,4,1,4,90,U 05,Letter,N,FALSE,CV,p,p,,1271,,
CVOE_D,4,1,4,91,A 56,Number,Y,TRUE,OE,p,p,,1741,,
CVOE_D,4,1,4,92,D 01,Number,N,TRUE,OE,q,q,,1395,,
CVOE_D,4,1,4,93,E 02,Letter,Y,TRUE,CV,p,p,,1548,,
CVOE_D,4,1,4,94,H 68,Letter,N,FALSE,CV,q,q,,1602,,
CVOE_D,4,1,4,95,I 05,Number,Y,FALSE,OE,q,q,,1539,,
CVOE_D,4,1,4,96,J 55,Number,N,TRUE,OE,q,q,,1302,,
CVOE_D,4,1,4,97,O 73,Letter,Y,FALSE,CV,p,p,,2084,,
CVOE_D,4,1,4,98,P 41,Letter,N,TRUE,CV,q,q,,1125,,
CVOE_D,4,1,4,99,S 92,Number,Y,FALSE,OE,p,p,,1398,,
CVOE_D,4,1,4,100,U 34,Number,N,TRUE,OE,p,p,,1295,,
CVOE_D,4,1,4,101,A 09,Letter,Y,FALSE,CV,p,p,,2602,,
CVOE_D,4,1,4,102,D 92,Letter,N,FALSE,CV,q,q,,5507,,
CVOE_D,4,1,4,103,E 48,Number,Y,TRUE,OE,p,p,,1579,,
